rep,seed,drug,program,cell_line,n_cells,rho,p,significant
X_pca,42,gemcitabine,IFNResp_score,LS180_LARGE_INTESTINE,361,-0.12290926301736461,0.0194891228776933,False
X_pca,42,gemcitabine,IFNResp_score,MCF7_BREAST,143,-0.04759803913203385,0.5724041610558019,False
X_pca,42,gemcitabine,IFNResp_score,MDAMB361_BREAST,135,0.20049800750377195,0.01971953284984571,False
X_pca,42,gemcitabine,IFNResp_score,MFE319_ENDOMETRIUM,191,-0.12217784508305751,0.09222781133188739,False
X_pca,42,gemcitabine,IFNResp_score,MKN45_STOMACH,118,0.13243782680275873,0.15282207925035568,False
X_pca,42,gemcitabine,IFNResp_score,MKN7_STOMACH,258,-0.014169943592544093,0.8208054239130859,False
X_pca,42,gemcitabine,IFNResp_score,MSTO211H_PLEURA,297,0.08863419853506024,0.1274952805285057,False
X_pca,42,gemcitabine,IFNResp_score,NCIH1299_LUNG,534,0.05948444547046805,0.1698807054621538,False
X_pca,42,gemcitabine,IFNResp_score,NCIH1373_LUNG,164,-0.11103720058235238,0.15692940680074724,False
X_pca,42,gemcitabine,IFNResp_score,NCIH1435_LUNG,267,-0.11043123093400904,0.07162271492627292,False
X_pca,42,gemcitabine,IFNResp_score,NCIH1792_LUNG,111,0.0901957085148087,0.3464823464429785,False
X_pca,42,gemcitabine,IFNResp_score,NCIH1944_LUNG,414,0.017301089704403104,0.7255980912338316,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2087_LUNG,219,0.15820130802820456,0.019153048280714142,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2110_LUNG,1990,0.013908279091412932,0.535204880405576,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2126_LUNG,264,0.11303698462686103,0.06668368087857988,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2170_LUNG,142,0.1704140375534406,0.04259851102027093,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2228_LUNG,367,0.07416816837716164,0.15620119476692965,False
X_pca,42,gemcitabine,IFNResp_score,NCIH226_LUNG,235,0.20893018177163877,0.0012757187338192605,True
X_pca,42,gemcitabine,IFNResp_score,NCIH2444_LUNG,237,-0.1003548154785221,0.12339801209814884,False
X_pca,42,gemcitabine,IFNResp_score,NCIH2452_PLEURA,538,0.13629739764818427,0.0015304800851625102,True
X_pca,42,gemcitabine,IFNResp_score,NCIH292_LUNG,213,-0.15681317013397397,0.022060339057434174,False
X_pca,42,gemcitabine,IFNResp_score,NCIH358_LUNG,336,0.06146361764036184,0.2612206748187327,False
X_pca,42,gemcitabine,IFNResp_score,NCIH446_LUNG,196,-0.1374384998127454,0.054737086906069564,False
X_pca,42,gemcitabine,IFNResp_score,NCIH460_LUNG,837,0.010502011874372679,0.7615945664622725,False
X_pca,42,gemcitabine,IFNResp_score,NCIH522_LUNG,208,0.003929938544065647,0.9550733153973945,False
X_pca,42,gemcitabine,IFNResp_score,NCIH650_LUNG,271,0.09202266258949865,0.1307655645697867,False
X_pca,42,gemcitabine,IFNResp_score,NCIH747_LARGE_INTESTINE,80,0.36955426109267253,0.0007418093153077107,True
X_pca,42,gemcitabine,IFNResp_score,OAW28_OVARY,161,-0.012888328471867532,0.8710955567398444,False
X_pca,42,gemcitabine,IFNResp_score,ONCODG1_OVARY,270,0.11566464417165968,0.05768005569617825,False
X_pca,42,gemcitabine,IFNResp_score,OSRC2_KIDNEY,126,0.05377784244000479,0.5497921178103072,False
X_pca,42,gemcitabine,IFNResp_score,OUMS23_LARGE_INTESTINE,107,0.05786864690165989,0.5538080143010519,False
X_pca,42,gemcitabine,IFNResp_score,OVCAR4_OVARY,283,0.06056414538280354,0.30997736819278826,False
X_pca,42,gemcitabine,IFNResp_score,OVK18_OVARY,178,0.17845905053835978,0.01715678042302365,False
X_pca,42,gemcitabine,IFNResp_score,OVSAHO_OVARY,227,-0.059842550387924555,0.36948095226173977,False
X_pca,42,gemcitabine,IFNResp_score,OVTOKO_OVARY,209,0.04780853713267957,0.49182562136510516,False
X_pca,42,gemcitabine,IFNResp_score,PANC0203_PANCREAS,506,-0.046970754696207505,0.2916311731331431,False
X_pca,42,gemcitabine,IFNResp_score,PATU8988S_PANCREAS,244,-0.11512349338574909,0.07264973484607987,False
X_pca,42,gemcitabine,IFNResp_score,PC3_PROSTATE,169,0.14338697577909262,0.06291121801539931,False
X_pca,42,gemcitabine,IFNResp_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.022410499048884168,0.7515652187309952,False
X_pca,42,gemcitabine,IFNResp_score,PK45H_PANCREAS,271,0.016243248059427333,0.790101229093209,False
X_pca,42,gemcitabine,IFNResp_score,PK59_PANCREAS,174,-0.027359751518030898,0.720069634310831,False
X_pca,42,gemcitabine,IFNResp_score,RCC10RGB_KIDNEY,233,0.06116636312680193,0.35262311698203,False
X_pca,42,gemcitabine,IFNResp_score,RCM1_LARGE_INTESTINE,128,-0.1333676681060165,0.1334088402831178,False
X_pca,42,gemcitabine,IFNResp_score,RD_SOFT_TISSUE,261,0.0616372942016311,0.32122443546639384,False
X_pca,42,gemcitabine,IFNResp_score,RERFLCAD1_LUNG,243,-0.07567274629669535,0.23990479690892788,False
X_pca,42,gemcitabine,IFNResp_score,RERFLCAI_LUNG,763,-0.2232694718859205,4.4883036238456503e-10,True
X_pca,42,gemcitabine,IFNResp_score,RT4_URINARY_TRACT,106,0.05145606611870533,0.600390958541511,False
X_pca,42,gemcitabine,IFNResp_score,RVH421_SKIN,239,-0.05592629422045317,0.3893809629927471,False
X_pca,42,gemcitabine,IFNResp_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.05405513610767013,0.10549490516370491,False
X_pca,42,gemcitabine,IFNResp_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.08311010306384198,0.07034199151659296,False
X_pca,42,gemcitabine,IFNResp_score,SH10TC_STOMACH,351,-0.015122079920199866,0.7776999779844598,False
X_pca,42,gemcitabine,IFNResp_score,SKES1_BONE,91,0.05377748409683841,0.6126605252383616,False
X_pca,42,gemcitabine,IFNResp_score,SKMEL2_SKIN,276,-0.05543077061264091,0.35892716562793975,False
X_pca,42,gemcitabine,IFNResp_score,SKMEL30_SKIN,353,-0.00792259128671813,0.882085223498934,False
X_pca,42,gemcitabine,IFNResp_score,SKMEL5_SKIN,297,-0.08694937206275127,0.1349217300117385,False
X_pca,42,gemcitabine,IFNResp_score,SKNAS_AUTONOMIC_GANGLIA,226,0.02775434334230884,0.6781378041126884,False
X_pca,42,gemcitabine,IFNResp_score,SNU1079_BILIARY_TRACT,73,-0.2259744068078349,0.054562010775520475,False
X_pca,42,gemcitabine,IFNResp_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.13996284996191968,0.05540134317253812,False
X_pca,42,gemcitabine,IFNResp_score,SNU308_BILIARY_TRACT,94,-0.23941219819429277,0.020123494543133617,False
X_pca,42,gemcitabine,IFNResp_score,SNU423_LIVER,212,0.10812208138569024,0.11651321212140499,False
X_pca,42,gemcitabine,IFNResp_score,SNU449_LIVER,282,-0.0559843052184367,0.34891526104247256,False
X_pca,42,gemcitabine,IFNResp_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.16049678304305898,0.013566898739497074,False
X_pca,42,gemcitabine,IFNResp_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.0395191572283988,0.4430135689738751,False
X_pca,42,gemcitabine,IFNResp_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.1937427190011673,0.07926251662866368,False
X_pca,42,gemcitabine,IFNResp_score,SNUC4_LARGE_INTESTINE,467,0.03868773852859729,0.4042128988652233,False
X_pca,42,gemcitabine,IFNResp_score,SQ1_LUNG,238,-0.12374244488207377,0.05661289466573318,False
X_pca,42,gemcitabine,IFNResp_score,SU8686_PANCREAS,82,-0.06996119918868328,0.5322560994888452,False
X_pca,42,gemcitabine,IFNResp_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.38105579401637285,9.102376420121771e-06,True
X_pca,42,gemcitabine,IFNResp_score,SW1271_LUNG,115,0.07015446530334736,0.4562579179694533,False
X_pca,42,gemcitabine,IFNResp_score,SW1990_PANCREAS,307,-0.1079819829597048,0.058783597067797656,False
X_pca,42,gemcitabine,IFNResp_score,SW579_THYROID,217,-0.06414562536983046,0.34699427275102274,False
X_pca,42,gemcitabine,IFNResp_score,T47D_BREAST,221,0.01827318613503189,0.7870583188658126,False
X_pca,42,gemcitabine,IFNResp_score,TCCSUP_URINARY_TRACT,316,0.10537827891903782,0.06134032471151317,False
X_pca,42,gemcitabine,IFNResp_score,TE10_OESOPHAGUS,219,0.0661204330343532,0.3300765987340122,False
X_pca,42,gemcitabine,IFNResp_score,TE14_OESOPHAGUS,474,0.0929254828355197,0.043159157777478946,False
X_pca,42,gemcitabine,IFNResp_score,TE1_OESOPHAGUS,206,-0.008036125500655526,0.9087303874957345,False
X_pca,42,gemcitabine,IFNResp_score,TE6_OESOPHAGUS,551,0.033237093943775026,0.43619734960746986,False
X_pca,42,gemcitabine,IFNResp_score,TE9_OESOPHAGUS,248,-0.03469961681450744,0.5865424713454328,False
X_pca,42,gemcitabine,IFNResp_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.10459910852013506,0.2638083992266678,False
X_pca,42,gemcitabine,IFNResp_score,TOV112D_OVARY,78,-0.06708693483716639,0.5594975848352752,False
X_pca,42,gemcitabine,IFNResp_score,UACC257_SKIN,239,0.019993873194771746,0.7584567358428544,False
X_pca,42,gemcitabine,IFNResp_score,UMUC1_URINARY_TRACT,197,0.21614884898613368,0.002283599809973911,True
X_pca,42,gemcitabine,IFNResp_score,VMCUB1_URINARY_TRACT,478,0.027532784531718497,0.5481778050664191,False
X_pca,42,gemcitabine,IFNResp_score,VMRCRCZ_KIDNEY,300,0.07600798413986314,0.18921633899441806,False
X_pca,42,gemcitabine,IFNResp_score,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.07908383481148334,0.04830832378189444,False
X_pca,42,gemcitabine,IFNResp_score,ZR751_BREAST,309,-0.03247718126118126,0.5695373220385018,False
X_pca,42,gemcitabine,p53Sen_score,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.1662068454945372,0.00014462120330482013,True
X_pca,42,gemcitabine,p53Sen_score,8305C_THYROID,459,0.0759766423791193,0.10402259212351331,False
X_pca,42,gemcitabine,p53Sen_score,A204_SOFT_TISSUE,250,-0.08327442012013396,0.1893966238010938,False
X_pca,42,gemcitabine,p53Sen_score,A2058_SKIN,294,-0.017504292490043226,0.7650312995586704,False
X_pca,42,gemcitabine,p53Sen_score,A375_SKIN,593,-0.01659869103236704,0.6866690871142833,False
X_pca,42,gemcitabine,p53Sen_score,ACCMESO1_PLEURA,162,0.014439225693177012,0.8552941575904304,False
X_pca,42,gemcitabine,p53Sen_score,ASPC1_PANCREAS,290,-0.021044702094336735,0.721189066488486,False
X_pca,42,gemcitabine,p53Sen_score,BCPAP_THYROID,152,0.26646231603581055,0.0009058284206597201,True
X_pca,42,gemcitabine,p53Sen_score,BFTC909_KIDNEY,379,0.02277371056063719,0.6585256266842813,False
X_pca,42,gemcitabine,p53Sen_score,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.11214682872166337,0.17927869476251718,False
X_pca,42,gemcitabine,p53Sen_score,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.18100416881953912,0.008248244865831396,False
X_pca,42,gemcitabine,p53Sen_score,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.1889023990641739,0.002819642355614934,True
X_pca,42,gemcitabine,p53Sen_score,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.37879617658788345,0.0004883223816236598,True
X_pca,42,gemcitabine,p53Sen_score,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.12012116300154557,0.04236749489091852,False
X_pca,42,gemcitabine,p53Sen_score,BT474_BREAST,125,0.030018894302993333,0.7396441681871684,False
X_pca,42,gemcitabine,p53Sen_score,BT549_BREAST,266,0.10939073567041117,0.07490341315034513,False
X_pca,42,gemcitabine,p53Sen_score,CAKI2_KIDNEY,278,0.10879205488717571,0.07012038577665737,False
X_pca,42,gemcitabine,p53Sen_score,CALU6_LUNG,258,-0.014500404584601508,0.8166994119531433,False
X_pca,42,gemcitabine,p53Sen_score,CAMA1_BREAST,291,-0.05721399061499473,0.3307552516070362,False
X_pca,42,gemcitabine,p53Sen_score,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.1631393433027585,0.06062160175912874,False
X_pca,42,gemcitabine,p53Sen_score,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,-0.029791576653266632,0.641941495252623,False
X_pca,42,gemcitabine,p53Sen_score,COLO741_SKIN,329,-0.05647972663185525,0.30708114328227537,False
X_pca,42,gemcitabine,p53Sen_score,COLO792_SKIN,271,-0.06120955758349782,0.31541695088930594,False
X_pca,42,gemcitabine,p53Sen_score,COV434_OVARY,88,-0.04080590338950225,0.705818919616289,False
X_pca,42,gemcitabine,p53Sen_score,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.012206307377686723,0.8771002998149582,False
X_pca,42,gemcitabine,p53Sen_score,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.1776882264228745,0.0033356129822078463,True
X_pca,42,gemcitabine,p53Sen_score,EBC1_LUNG,186,-0.07679497221373234,0.297493896496784,False
X_pca,42,gemcitabine,p53Sen_score,EFE184_ENDOMETRIUM,86,0.28819555825197174,0.007126934087097833,True
X_pca,42,gemcitabine,p53Sen_score,EFM192A_BREAST,333,0.10249176160232387,0.06173575636671404,False
X_pca,42,gemcitabine,p53Sen_score,EKVX_LUNG,146,0.07239011148036308,0.38522218686039644,False
X_pca,42,gemcitabine,p53Sen_score,FTC133_THYROID,140,0.07130853679775344,0.4024599134067253,False
X_pca,42,gemcitabine,p53Sen_score,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.006295663690532429,0.931118626808926,False
X_pca,42,gemcitabine,p53Sen_score,HCC1428_BREAST,127,-0.03487978674505364,0.6970488722721887,False
X_pca,42,gemcitabine,p53Sen_score,HCC366_LUNG,202,0.012167934235878837,0.863538179017483,False
X_pca,42,gemcitabine,p53Sen_score,HCC38_BREAST,200,0.058981629367714505,0.4067534318479211,False
X_pca,42,gemcitabine,p53Sen_score,HCC56_LARGE_INTESTINE,99,-0.076728746842503,0.45033340938318506,False
X_pca,42,gemcitabine,p53Sen_score,HDQP1_BREAST,64,-0.09828521717816537,0.43972467999617715,False
X_pca,42,gemcitabine,p53Sen_score,HEC151_ENDOMETRIUM,250,0.15752459377878986,0.012638754902485826,False
X_pca,42,gemcitabine,p53Sen_score,HEC251_ENDOMETRIUM,107,0.056888288038292004,0.560555270810659,False
X_pca,42,gemcitabine,p53Sen_score,HEC6_ENDOMETRIUM,161,0.09428662830255694,0.23416682636992495,False
X_pca,42,gemcitabine,p53Sen_score,HEP3B217_LIVER,118,-0.014845844261716838,0.8732283133102626,False
X_pca,42,gemcitabine,p53Sen_score,HMC18_BREAST,293,-0.08844890015001197,0.13091809070849084,False
X_pca,42,gemcitabine,p53Sen_score,HOS_BONE,829,0.09930595427808801,0.0042095607336950485,True
X_pca,42,gemcitabine,p53Sen_score,HS852T_SKIN,162,-0.19306011588738334,0.013838504017457981,False
X_pca,42,gemcitabine,p53Sen_score,HT1080_SOFT_TISSUE,516,0.11472514946795358,0.009097946729405051,False
X_pca,42,gemcitabine,p53Sen_score,HT1197_URINARY_TRACT,74,0.18340009922827277,0.11779249071976339,False
X_pca,42,gemcitabine,p53Sen_score,HT55_LARGE_INTESTINE,211,0.1655401122061652,0.016086157630538073,False
X_pca,42,gemcitabine,p53Sen_score,HUH28_BILIARY_TRACT,139,-0.23976066608968502,0.0044719511659369465,True
X_pca,42,gemcitabine,p53Sen_score,HUH6_LIVER,338,0.04690840634395316,0.3899659615631813,False
X_pca,42,gemcitabine,p53Sen_score,HUPT3_PANCREAS,136,0.006149552440071899,0.9433546165471015,False
X_pca,42,gemcitabine,p53Sen_score,HUPT4_PANCREAS,56,0.08325358851674641,0.5418474797560993,False
X_pca,42,gemcitabine,p53Sen_score,IALM_LUNG,322,0.003973186918994252,0.9433823923409763,False
X_pca,42,gemcitabine,p53Sen_score,IGR1_SKIN,725,0.016106741723919578,0.6650387083916891,False
X_pca,42,gemcitabine,p53Sen_score,IGR37_SKIN,347,0.06329221172952273,0.23962348515371537,False
X_pca,42,gemcitabine,p53Sen_score,IM95_STOMACH,185,-0.297724062546092,3.859014617307599e-05,True
X_pca,42,gemcitabine,p53Sen_score,JHH6_LIVER,206,0.1346782211467346,0.053602367517107376,False
X_pca,42,gemcitabine,p53Sen_score,JHOC5_OVARY,145,0.17304857334918267,0.03739037959572326,False
X_pca,42,gemcitabine,p53Sen_score,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.009859476154048552,0.8676869697636885,False
X_pca,42,gemcitabine,p53Sen_score,KMRC3_KIDNEY,245,0.017635488360556468,0.7835861184482029,False
X_pca,42,gemcitabine,p53Sen_score,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.013926155997731811,0.856118895640564,False
X_pca,42,gemcitabine,p53Sen_score,KPL1_BREAST,276,-0.029042228596391592,0.6309448772587404,False
X_pca,42,gemcitabine,p53Sen_score,KPNSI9S_AUTONOMIC_GANGLIA,129,0.059020590823676077,0.5064344345688747,False
X_pca,42,gemcitabine,p53Sen_score,KYSE520_OESOPHAGUS,323,0.11658847179055899,0.03622655071780677,False
X_pca,42,gemcitabine,p53Sen_score,LI7_LIVER,196,-0.0654786143419573,0.36186556443592927,False
X_pca,42,gemcitabine,p53Sen_score,LMSU_STOMACH,255,0.10301073078513172,0.10074831241840025,False
X_pca,42,gemcitabine,p53Sen_score,LNCAPCLONEFGC_PROSTATE,129,-0.10600770914708423,0.2318256355342405,False
X_pca,42,gemcitabine,p53Sen_score,LS1034_LARGE_INTESTINE,146,-0.05638932484062693,0.49901755488583316,False
X_pca,42,gemcitabine,p53Sen_score,LS180_LARGE_INTESTINE,361,-0.07582361634656296,0.15051273552702282,False
X_pca,42,gemcitabine,p53Sen_score,MCF7_BREAST,143,-0.023884664158020485,0.7770598054495911,False
X_pca,42,gemcitabine,p53Sen_score,MDAMB361_BREAST,135,0.10793132840037246,0.21275308253343306,False
X_pca,42,gemcitabine,p53Sen_score,MFE319_ENDOMETRIUM,191,-0.003838877373800459,0.9579659433283874,False
X_pca,42,gemcitabine,p53Sen_score,MKN45_STOMACH,118,0.16506919729702468,0.07405111246253095,False
X_pca,42,gemcitabine,p53Sen_score,MKN7_STOMACH,258,0.01464014207267061,0.8149646558029293,False
X_pca,42,gemcitabine,p53Sen_score,MSTO211H_PLEURA,297,0.23903772580988084,3.146006203838709e-05,True
X_pca,42,gemcitabine,p53Sen_score,NCIH1299_LUNG,534,0.1452355475965907,0.0007622069502651226,True
X_pca,42,gemcitabine,p53Sen_score,NCIH1373_LUNG,164,-0.03160548777104768,0.6878663399419425,False
X_pca,42,gemcitabine,p53Sen_score,NCIH1435_LUNG,267,-0.1132756959498564,0.0645721248863155,False
X_pca,42,gemcitabine,p53Sen_score,NCIH1792_LUNG,111,0.202137158076035,0.033374118059977906,False
X_pca,42,gemcitabine,p53Sen_score,NCIH1944_LUNG,414,0.013361393542247642,0.7863493063709477,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2087_LUNG,219,0.02806922935922233,0.6795400199152326,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2110_LUNG,1990,0.00817814163792197,0.7154107662020556,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2126_LUNG,264,0.06960033953371808,0.2597963841473873,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2170_LUNG,142,0.14356201703071167,0.08829536415699535,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2228_LUNG,367,0.020522315139472936,0.695168236757033,False
X_pca,42,gemcitabine,p53Sen_score,NCIH226_LUNG,235,0.2388001668113716,0.00022004682318020304,True
X_pca,42,gemcitabine,p53Sen_score,NCIH2444_LUNG,237,-0.05563987957478082,0.3938273122336346,False
X_pca,42,gemcitabine,p53Sen_score,NCIH2452_PLEURA,538,0.08220439407725925,0.05671408553559586,False
X_pca,42,gemcitabine,p53Sen_score,NCIH292_LUNG,213,-0.09817268527747344,0.15334846993545842,False
X_pca,42,gemcitabine,p53Sen_score,NCIH358_LUNG,336,0.08732035241498275,0.11011048406295326,False
X_pca,42,gemcitabine,p53Sen_score,NCIH446_LUNG,196,0.0816858982558131,0.25504078663523355,False
X_pca,42,gemcitabine,p53Sen_score,NCIH460_LUNG,837,0.08150329317499257,0.01835545940496898,False
X_pca,42,gemcitabine,p53Sen_score,NCIH522_LUNG,208,0.04393318342262023,0.528629573298757,False
X_pca,42,gemcitabine,p53Sen_score,NCIH650_LUNG,271,0.15480846106917406,0.010707804536803978,False
X_pca,42,gemcitabine,p53Sen_score,NCIH747_LARGE_INTESTINE,80,0.3281664801186222,0.002960772680334001,True
X_pca,42,gemcitabine,p53Sen_score,OAW28_OVARY,161,0.08793033666458576,0.2673579989716172,False
X_pca,42,gemcitabine,p53Sen_score,ONCODG1_OVARY,270,0.2959521918106228,7.352998568937402e-07,True
X_pca,42,gemcitabine,p53Sen_score,OSRC2_KIDNEY,126,0.07993484746437124,0.3736007165835644,False
X_pca,42,gemcitabine,p53Sen_score,OUMS23_LARGE_INTESTINE,107,0.14730092798925687,0.1300085986725902,False
X_pca,42,gemcitabine,p53Sen_score,OVCAR4_OVARY,283,0.1256074008304753,0.03468104197515469,False
X_pca,42,gemcitabine,p53Sen_score,OVK18_OVARY,178,0.16600358219995284,0.0267910480158188,False
X_pca,42,gemcitabine,p53Sen_score,OVSAHO_OVARY,227,0.07737805323835042,0.24559164144099793,False
X_pca,42,gemcitabine,p53Sen_score,OVTOKO_OVARY,209,0.14040413666717286,0.042592841462343226,False
X_pca,42,gemcitabine,p53Sen_score,PANC0203_PANCREAS,506,-0.01037094519951122,0.8159804374217453,False
X_pca,42,gemcitabine,p53Sen_score,PATU8988S_PANCREAS,244,0.010931891388275494,0.8650967978856605,False
X_pca,42,gemcitabine,p53Sen_score,PC3_PROSTATE,169,0.22574864703620312,0.003165986363117033,True
X_pca,42,gemcitabine,p53Sen_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.10580598947448341,0.13396099949668866,False
X_pca,42,gemcitabine,p53Sen_score,PK45H_PANCREAS,271,0.06782936359207153,0.265823184802726,False
X_pca,42,gemcitabine,p53Sen_score,PK59_PANCREAS,174,-0.08304820654921304,0.27594742241873277,False
X_pca,42,gemcitabine,p53Sen_score,RCC10RGB_KIDNEY,233,0.00983647459850719,0.8812826911989973,False
X_pca,42,gemcitabine,p53Sen_score,RCM1_LARGE_INTESTINE,128,-0.13430576737042027,0.1306746252676273,False
X_pca,42,gemcitabine,p53Sen_score,RD_SOFT_TISSUE,261,0.049946485426574816,0.4216633968854303,False
X_pca,42,gemcitabine,p53Sen_score,RERFLCAD1_LUNG,243,-0.05255834618319077,0.41470439264051917,False
X_pca,42,gemcitabine,p53Sen_score,RERFLCAI_LUNG,763,0.010111646674231957,0.7803540299081835,False
X_pca,42,gemcitabine,p53Sen_score,RT4_URINARY_TRACT,106,0.09292506896811083,0.3434195347240922,False
X_pca,42,gemcitabine,p53Sen_score,RVH421_SKIN,239,0.03108817854614317,0.6325025522507997,False
X_pca,42,gemcitabine,p53Sen_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.10913590901982217,0.0010541130589896033,True
X_pca,42,gemcitabine,p53Sen_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.2135259590257192,2.6570662051531025e-06,True
X_pca,42,gemcitabine,p53Sen_score,SH10TC_STOMACH,351,0.05206267973425219,0.33076487836548085,False
X_pca,42,gemcitabine,p53Sen_score,SKES1_BONE,91,0.02046553111424364,0.8473113635142089,False
X_pca,42,gemcitabine,p53Sen_score,SKMEL2_SKIN,276,0.0288795384070017,0.6328601058345191,False
X_pca,42,gemcitabine,p53Sen_score,SKMEL30_SKIN,353,-0.017063940226637018,0.7493561392085879,False
X_pca,42,gemcitabine,p53Sen_score,SKMEL5_SKIN,297,-0.23661555452021907,3.8018054057211264e-05,True
