rep,seed,drug,cell_line,n_cells,r2_confounds,r2_confounds_adj,rho_total_counts,rho_genes_detected,rho_mito_fraction,rho_cell_cycle_G1S,rho_cell_cycle_G2M
X_scGPT,44,etoposide,OUMS23_LARGE_INTESTINE,107,0.5481720826422257,0.5258043639611478,0.7064989517819706,0.704898961822883,0.12954799271145595,-0.27658886630588225,-0.1669372950433124
X_scGPT,44,etoposide,OVCAR4_OVARY,283,0.46791409974725306,0.458309661114532,0.4739107397821897,0.5628954027006067,0.32807921886631414,0.05568719845944634,0.3493359184845517
X_scGPT,44,etoposide,OVK18_OVARY,178,0.16660478512863997,0.14237818004517022,0.34316263754429016,0.3375872550723734,0.18405539141786242,0.10298066652343119,0.10512092960434552
X_scGPT,44,etoposide,OVSAHO_OVARY,227,0.740571684072731,0.7347022651603493,0.7322839573300723,0.8298819296002419,-0.09239611054457712,0.37961487491241613,0.515305698474333
X_scGPT,44,etoposide,OVTOKO_OVARY,209,0.6303074787597667,0.621201751635623,0.7342957925600937,0.7817044496705463,0.07428361112571638,0.2473966754219481,0.10201722950949267
X_scGPT,44,etoposide,PANC0203_PANCREAS,506,0.17525073274602387,0.1670032400734841,0.2987851005925467,0.3593609230565135,0.17375896066581192,-0.10556543962470867,-0.06685857039319931
X_scGPT,44,etoposide,PATU8988S_PANCREAS,244,0.7022481964093981,0.6959929064179988,0.8565346303802663,0.859998484152607,0.05917169539339718,0.0068122434515188,0.10957784379560502
X_scGPT,44,etoposide,PC3_PROSTATE,169,0.41608933452881847,0.39817796442234044,0.41140969048026726,0.47366922787221205,0.1979115906717717,0.1849744323843592,0.4213265078496698
X_scGPT,44,etoposide,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.4820966829547193,0.4688848636423397,0.5541722689289736,0.6271788366818725,0.1815307697963385,0.10697850653385846,0.3681205387352194
X_scGPT,44,etoposide,PK45H_PANCREAS,271,0.7080086729727268,0.7024994026514575,0.7626903448089866,0.7891588022086051,-0.15284711670646117,-0.06457825223195855,0.277002151321625
X_scGPT,44,etoposide,PK59_PANCREAS,174,0.3763956214613151,0.35783596733813994,0.36638514764087815,0.5162895193207506,0.04094080127566274,0.20852954794256393,0.3365528741255131
X_scGPT,44,etoposide,RCC10RGB_KIDNEY,233,0.506584027345497,0.4957158341152216,0.5594275830353636,0.6080151561945097,0.3006938673284685,0.19634570098642345,0.39338727251296823
X_scGPT,44,etoposide,RCM1_LARGE_INTESTINE,128,0.45807297694805116,0.4358628530524795,0.6073979124702436,0.6369616283720346,0.3359904321552829,0.1671401962221758,0.18992452117895411
X_scGPT,44,etoposide,RD_SOFT_TISSUE,261,0.37594309823336314,0.3637066883948017,0.31756265143998763,0.3964603275109177,0.3221920748375079,0.022425646202836304,0.41455616159959324
X_scGPT,44,etoposide,RERFLCAD1_LUNG,243,0.31520160019378074,0.30075437656917703,0.4810545269341268,0.49868593433837194,0.13782551462630946,-0.17396014992695827,0.1753666513204089
X_scGPT,44,etoposide,RERFLCAI_LUNG,763,0.28047405492017496,0.2757215717954734,0.4280493296461635,0.47131985771465806,0.02265906300114907,-0.1784817871750611,0.16474251390929068
X_scGPT,44,etoposide,RT4_URINARY_TRACT,106,0.23769694815859088,0.19958179556652045,0.3869319770573706,0.3411853318531919,-0.2169886893216112,-0.07278635665163614,0.17000823741958224
X_scGPT,44,etoposide,RVH421_SKIN,239,0.6163351778946989,0.608102027205744,0.5272397243416194,0.6504306841096361,0.06722161668014486,-0.046892405195676404,0.12062177031160623
X_scGPT,44,etoposide,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.2884219344196789,0.2844332681327937,0.3903808088786926,0.4650012418637242,-0.04681264235605895,0.18644450450212605,0.05010556120508452
X_scGPT,44,etoposide,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.6443039767511307,0.6405119082729978,0.5596137342395686,0.7092321605906504,0.13023911230048318,0.4828103953953854,0.5124452185327489
X_scGPT,44,etoposide,SH10TC_STOMACH,351,0.40855080314499903,0.39997907565434687,0.3780713130074132,0.4253994466779803,0.15699911199911198,-0.06649530527568216,0.14434326843884174
X_scGPT,44,etoposide,SKES1_BONE,91,0.7013619884204739,0.6837950465628547,0.4730530339225992,0.5884741875818651,-0.059802516324255456,0.5310739412127666,0.6383790283609659
X_scGPT,44,etoposide,SKMEL2_SKIN,276,0.4480792262714689,0.43785847120242205,0.19110383191100952,0.27175245045649615,0.5770585465390049,-0.053287431959310565,0.02679307696172418
X_scGPT,44,etoposide,SKMEL30_SKIN,353,0.32712331224487634,0.31742768273831834,0.375333919693405,0.438488550379851,0.3548044059939676,0.008047368659413773,0.05332871738024722
X_scGPT,44,etoposide,SKMEL5_SKIN,297,0.6800734445883903,0.6745764247359571,0.6448864947413703,0.729739831697832,-0.16101473651809223,0.2877199122005028,0.42663817565983
X_scGPT,44,etoposide,SKNAS_AUTONOMIC_GANGLIA,226,0.5716729020526825,0.5619381952811525,0.4345190710063861,0.6354928769267403,-0.16969370914714174,0.434671868821374,0.47337610594348317
X_scGPT,44,etoposide,SNU1079_BILIARY_TRACT,73,0.627242798497022,0.5994250968923223,0.49648278415401714,0.5897815623843022,0.4772306553128472,0.21828671924600396,0.3024828958723809
X_scGPT,44,etoposide,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.5146477579499789,0.5013139051464068,0.40708480034114075,0.4704089621489113,-0.02478928386312616,0.28406358798437537,0.6251929056018533
X_scGPT,44,etoposide,SNU308_BILIARY_TRACT,94,0.588250627834185,0.5648557771429455,0.6237713534388617,0.7267591184497024,0.26782501896470756,0.13121552450495433,0.3695868915090603
X_scGPT,44,etoposide,SNU423_LIVER,212,0.6998927869888687,0.6926086313332587,0.7211184481475278,0.7600480483902887,-0.24712560438190262,0.014169560539647562,0.3123396744127711
X_scGPT,44,etoposide,SNU449_LIVER,282,0.45622578013193105,0.4463747978879443,0.5838323974112594,0.6251715015298929,0.30963850683102256,0.07901692183997863,-0.05767750479930913
X_scGPT,44,etoposide,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.5761780496801047,0.5669645290209765,0.5801832316140724,0.6752075965910779,0.22992052659688586,0.038458702999360786,0.14579356232329913
X_scGPT,44,etoposide,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.3584552265103651,0.3498554306190832,0.3740508234141691,0.4471255004687937,0.08601693327425865,-0.12398764829685664,0.43638669917905387
X_scGPT,44,etoposide,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.6219491616025845,0.5974004058624927,0.575017841400445,0.6568396970444288,0.009886234834809621,0.16883478080438097,0.056840602829436204
X_scGPT,44,etoposide,SNUC4_LARGE_INTESTINE,467,0.40291425177691065,0.39643826752286415,0.5454238791586045,0.5926959720813113,0.23422264293132128,0.09263501903499885,0.18604715691889412
X_scGPT,44,etoposide,SQ1_LUNG,238,0.2736825515610959,0.2580291582757748,0.4200752346186063,0.4632932383975183,0.31355925225601106,-0.2654902547240412,0.10471047365123937
X_scGPT,44,etoposide,SU8686_PANCREAS,82,0.41360569973076944,0.37502712734463584,0.4015084729160545,0.44369347307930906,0.4353566025620096,-0.10492003114170921,0.39568787719416326
X_scGPT,44,etoposide,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.7139835286918453,0.7022615421628227,0.788088262223036,0.8049870887979088,-0.14468503937007873,0.25150929036583264,0.48893644841947176
X_scGPT,44,etoposide,SW1271_LUNG,115,0.7655413520623576,0.7547863682120071,0.7003787579894264,0.781290070589489,0.2294563244693443,0.23254786306527603,0.32095131757259815
X_scGPT,44,etoposide,SW1990_PANCREAS,307,0.2260352037172111,0.2131786456394239,0.3482505231882507,0.4008594983196277,0.14939004917928084,-0.04152319381830707,0.17616482428968874
X_scGPT,44,etoposide,SW579_THYROID,217,0.38907518871646896,0.374598297453826,0.5139740319527238,0.5867889285531962,0.34337316854333727,0.0046030291091040745,0.39546990196173637
X_scGPT,44,etoposide,T47D_BREAST,221,0.45444668968001467,0.4417594033935034,0.6183065078064287,0.6388380255465781,0.10939442115912704,0.06973010713016475,0.21727775903244165
X_scGPT,44,etoposide,TCCSUP_URINARY_TRACT,316,0.31818763945437134,0.3071906658971838,0.4413955084298369,0.5335246363851555,0.10415913200723328,0.1271849732391819,0.056157214797540905
X_scGPT,44,etoposide,TE10_OESOPHAGUS,219,0.49961458169647777,0.4878684451165829,0.6211340500645517,0.6677863227729725,-0.007716476058816138,-0.1573006621424455,0.2431048995555652
X_scGPT,44,etoposide,TE14_OESOPHAGUS,474,0.34938981064748564,0.3424388470860271,0.5100144239300181,0.5495923701386206,0.0995460390747254,-0.22584971548761962,0.23823526777054896
X_scGPT,44,etoposide,TE1_OESOPHAGUS,206,0.6573804921676267,0.6488150044718175,0.6664422228857155,0.7599288230591534,-0.10484544609059429,-0.03692833561002713,0.432450278172504
X_scGPT,44,etoposide,TE6_OESOPHAGUS,551,0.5151354305585354,0.5106871317563202,0.656248561387541,0.6899158446190712,0.07497442666226695,0.18260468958774756,0.20994183780942863
X_scGPT,44,etoposide,TE9_OESOPHAGUS,248,0.3612514350803516,0.3480541506811853,0.4344288476879963,0.5122140038070938,0.24213138304819118,0.14293126555598246,-0.11837250734547912
X_scGPT,44,etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.538705137882975,0.5177371896049285,0.5778495367700764,0.6889133639834906,0.18303924960596624,0.22710873365592332,0.3144662308815307
X_scGPT,44,etoposide,TOV112D_OVARY,78,0.204976814469215,0.1497668710295772,0.23499285524601976,0.4047447425956564,0.1926301546554711,0.053149718318936424,0.13199792611427422
X_scGPT,44,etoposide,UACC257_SKIN,239,0.34086937307907783,0.3267249390249808,0.48934988221229914,0.5059750992854402,0.08605710066453358,0.20970762842806398,0.32637029988669436
X_scGPT,44,etoposide,UMUC1_URINARY_TRACT,197,0.5059463819081258,0.49301304112038036,0.6345052095595969,0.6687880068549898,0.25308351305450655,0.11815100006626857,0.35885585218193466
X_scGPT,44,etoposide,VMCUB1_URINARY_TRACT,478,0.4727693311509742,0.46718426050638706,0.6206412248531546,0.6397538659801384,-0.12074097160062647,-0.09281786252299255,0.2405861364980439
X_scGPT,44,etoposide,VMRCRCZ_KIDNEY,300,0.6378650886118507,0.6317063316154536,0.6419624580148329,0.7643812377188248,0.23647018300203335,0.12062566195399357,0.2638253540778102
X_scGPT,44,etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.5952211218704039,0.5919462118531742,0.6905130527605687,0.7164409455620525,-0.12752181750833436,-0.16171704448123428,0.3085439769676051
X_scGPT,44,etoposide,ZR751_BREAST,309,0.5660522993742494,0.55889144622861,0.5928504092303679,0.6981475363530728,0.22472413274167108,0.3469646405184094,0.3204846893411752
X_scGPT,44,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.2198331974110339,0.21221438097950107,0.38955072054265544,0.4449055387330877,0.11065723142958418,0.16146471549529626,0.13740242602488661
X_scGPT,44,paclitaxel,8305C_THYROID,459,0.4178363569655704,0.41141070969145965,0.5874310511496541,0.6258309158559155,0.06585448178385332,0.04945652583623362,0.05438791507071208
X_scGPT,44,paclitaxel,A204_SOFT_TISSUE,250,0.44370473130537313,0.4323052380944177,0.61236730187683,0.6156965470693057,0.13501156818509094,0.08609549483142608,-0.08822598194918183
X_scGPT,44,paclitaxel,A2058_SKIN,294,0.22034931593136908,0.20681371377739977,0.4226148601786319,0.41923147075622363,0.11219307182582641,0.007127477053323421,0.01514482714657686
X_scGPT,44,paclitaxel,A375_SKIN,593,0.33133804990613636,0.32564246259698937,0.35546574409741305,0.2084585018635835,0.29722168128576226,-0.11496126343138377,-0.2709861954285348
X_scGPT,44,paclitaxel,ACCMESO1_PLEURA,162,0.3573547032829867,0.3367570976189799,0.4588892134904405,0.5367727276127274,0.10114160954385014,0.011109911489286679,-0.10851868578536267
X_scGPT,44,paclitaxel,ASPC1_PANCREAS,290,0.41803779723399836,0.40779198380501946,0.580076754376528,0.6082081767866323,0.1405813591616777,0.054317909718926194,0.17869187968172226
X_scGPT,44,paclitaxel,BCPAP_THYROID,152,0.3453465069508097,0.3229268667778923,0.31868383463528316,0.3493067770911635,0.18996849349708514,0.13914496531160583,0.21012434379233433
X_scGPT,44,paclitaxel,BFTC909_KIDNEY,379,0.32078873576277267,0.3116840271268849,0.3993328526533785,0.44180132627296265,0.1750186812678133,-0.11557963127860296,-0.04200921676665379
X_scGPT,44,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.323544737836966,0.2992118147375763,0.2714122494610917,0.2983000675097643,0.22863328609667768,0.16453363013857958,-0.31576419785662874
X_scGPT,44,paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.2984409090044836,0.28141277572789347,0.3261799304842681,0.295865980891566,0.2289806081413816,0.1857313244110674,-0.3117685490874128
X_scGPT,44,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.35998613815811475,0.34676271126055513,0.25981738105615615,0.2749149774767413,0.22420542821671954,0.07366841973076316,-0.2710783964713711
X_scGPT,44,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.5705537643055425,0.5419240152592454,0.05485546522131887,0.093858861669883,0.6538843721770551,0.014995483288166215,-0.3492341307312365
X_scGPT,44,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.4176709269008154,0.4072721934526158,0.3714332833875575,0.4448102183002737,0.43050633576949365,0.03455455646503447,-0.15066790343344597
X_scGPT,44,paclitaxel,BT474_BREAST,125,0.35439992661779296,0.327273873114339,0.37117722147082416,0.3403687284512778,0.41818125960061436,0.14374874231523901,0.09593681019548425
X_scGPT,44,paclitaxel,BT549_BREAST,266,0.37844208302160287,0.3664890461566337,0.25150029321253,0.31699761205537264,0.4616490346068691,0.0031382420489190115,-0.07412751381007687
X_scGPT,44,paclitaxel,CAKI2_KIDNEY,278,0.49196482923670304,0.48262594742120124,0.5561229213144625,0.5923667878424512,0.1291604424623804,0.0009732550354129311,-0.07838281800699297
X_scGPT,44,paclitaxel,CALU6_LUNG,258,0.31750738847328286,0.3039658684033083,0.4221604439649647,0.3357221106052641,0.1308440438835878,-0.15346178007365102,-0.23214384601900037
X_scGPT,44,paclitaxel,CAMA1_BREAST,291,0.5919964006514888,0.5848384427681816,0.37740850666530273,0.341502853805476,0.48252828112140794,0.028178174046960644,-0.42600739084941225
X_scGPT,44,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.2020406361746635,0.17062491318941408,0.2682180349108864,0.31597136320728764,0.13708797094500158,0.1499176192754697,0.04313366923120649
X_scGPT,44,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.5458257191424907,0.5363637549579592,0.599507277481676,0.5956779810980982,0.07871662538818232,-0.08208780621112861,-0.2518592977383812
X_scGPT,44,paclitaxel,COLO741_SKIN,329,0.42095017848955474,0.41198655896152925,0.42251063345475537,0.3689798157542496,0.4424689477621496,0.032436936066109055,-0.2512002850813337
X_scGPT,44,paclitaxel,COLO792_SKIN,271,0.41017748406089627,0.39904875734506406,0.5736748949892017,0.5432997978183772,0.1547771507126836,-0.19687199420845578,-0.12663666596049403
X_scGPT,44,paclitaxel,COV434_OVARY,88,0.4066396358019475,0.37045912578987106,0.5084357718995457,0.5730802590676651,0.0637878200838294,-0.13288717667642436,-0.1940613938061827
X_scGPT,44,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.4488020192138733,0.43124794339265904,0.41973553682367093,0.4573332640594557,0.11252985740491352,0.06360978718785337,-0.12000640100714652
X_scGPT,44,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.36461274468432425,0.3526243059047832,0.2982173548261309,0.330154783233461,0.3155668909630273,-0.15479848720335582,-0.302688111343922
X_scGPT,44,paclitaxel,EBC1_LUNG,186,0.4344084557389204,0.41869757950944597,0.2190517928658346,0.17792910399058873,0.5397078638065355,-0.11734351819902011,-0.3477826265376652
X_scGPT,44,paclitaxel,EFE184_ENDOMETRIUM,86,0.48534201243306985,0.45317588821013666,0.40782112363790746,0.5159771687343743,0.3564036039435822,0.08859935468439671,-0.0028680733434601068
X_scGPT,44,paclitaxel,EFM192A_BREAST,333,0.30610198705204583,0.29549192569198535,0.32958661952768936,0.35035207234033344,0.2850554183069875,-0.05543087263853895,-0.24178118122944275
X_scGPT,44,paclitaxel,EKVX_LUNG,146,0.3581291799594193,0.33520522210082704,0.23224454343811068,0.33661421118747964,0.2566377141314722,0.011120944123756237,-0.09839694060423204
X_scGPT,44,paclitaxel,FTC133_THYROID,140,0.13853020184118536,0.10638580638749828,0.10777188703088861,0.14327777261684774,0.1543067066103956,0.07131501894797167,0.00407383191672251
X_scGPT,44,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.6402892871740442,0.630567376016586,0.6662650981095177,0.6279469187599268,0.493725888674566,-0.05062183672734228,0.028869929883320475
X_scGPT,44,paclitaxel,HCC1428_BREAST,127,0.42116034846615147,0.3972413546011164,0.5523293963254592,0.5987031837526617,-0.051931008623922,0.2564979860867834,0.1397618737285683
X_scGPT,44,paclitaxel,HCC366_LUNG,202,0.40635660631327974,0.3912126421886185,0.40465807503166584,0.3909949639590138,0.3027020809849218,0.1200511613411916,-0.2561951524918787
X_scGPT,44,paclitaxel,HCC38_BREAST,200,0.5649346620098527,0.5537216378348488,0.6449336233405836,0.6731173521286069,0.38191404785119637,0.06889491157925082,-0.10117975040204998
X_scGPT,44,paclitaxel,HCC56_LARGE_INTESTINE,99,0.5135247281742341,0.48737014366747244,0.6179468150896722,0.6011805923009963,0.1796165739022882,0.027365576269692573,-0.31256319633252394
X_scGPT,44,paclitaxel,HDQP1_BREAST,64,0.3399084888451388,0.28300404822834035,0.14340659340659337,0.04922161172161172,0.4324633699633699,0.04784853306784488,-0.02852629410761566
X_scGPT,44,paclitaxel,HEC151_ENDOMETRIUM,250,0.4366119849153868,0.42506714854070216,0.6307824376292417,0.6159474217789336,0.11722670762732203,-0.13571620026484085,-0.18135758310750408
X_scGPT,44,paclitaxel,HEC251_ENDOMETRIUM,107,0.31329676458362854,0.2793015549095508,0.3963351464949153,0.3558904854398628,0.48668665138423567,-0.08223673737514073,-0.18660867137892287
X_scGPT,44,paclitaxel,HEC6_ENDOMETRIUM,161,0.2719721175823968,0.24848734718182897,0.3496434322521279,0.39381899089781275,0.2744651483781919,-0.04030820283137072,0.04064191421336096
X_scGPT,44,paclitaxel,HEP3B217_LIVER,118,0.607730062667639,0.5902180118938728,0.6432606941081518,0.643478514930264,0.3104057789999964,0.02991779181065648,-0.24976124608918773
X_scGPT,44,paclitaxel,HMC18_BREAST,293,0.2765896853905234,0.2639867182370482,0.28955440663430676,0.362502555327394,0.28540084975969915,0.02985575910479246,0.013870170415145105
X_scGPT,44,paclitaxel,HOS_BONE,829,0.4736328825978866,0.4704350264775822,0.5967321827320461,0.6341426359304623,0.17115919491676257,0.04181291165233743,0.03776861680926384
X_scGPT,44,paclitaxel,HS852T_SKIN,162,0.2810148335931826,0.2579704372339897,0.44570192262910324,0.3349580025389529,0.229263253269655,-0.015954950727552698,-0.2503358925146447
X_scGPT,44,paclitaxel,HT1080_SOFT_TISSUE,516,0.37651092856825097,0.37039829061303764,0.5727953142300554,0.4957510253038047,0.28331172293740087,-0.22858524394266666,-0.1737948439478346
X_scGPT,44,paclitaxel,HT1197_URINARY_TRACT,74,0.3052580671803816,0.25417410153188025,0.3746612365790447,0.416397011466517,0.03902258422806367,-0.16439837097371343,-0.0991188448722695
X_scGPT,44,paclitaxel,HT55_LARGE_INTESTINE,211,0.38065927322263793,0.36555340183782425,0.5290772984504541,0.5259348065752131,0.3059618553672028,-0.15613068759625395,0.13959302268079407
X_scGPT,44,paclitaxel,HUH28_BILIARY_TRACT,139,0.43571029488766255,0.41449639619922884,0.5048756701326602,0.5532134514653921,0.11324455963179764,-0.013602265556652279,-0.1744630556844599
X_scGPT,44,paclitaxel,HUH6_LIVER,338,0.5668785289362341,0.5603556152153943,0.5519724890351686,0.6063669568437097,0.18966407481778566,-0.30383708539450116,0.07606740179837103
X_scGPT,44,paclitaxel,HUPT3_PANCREAS,136,0.2944438603981565,0.2673070857980856,0.36505414817995324,0.31579474665561624,0.3973999332092934,0.057345207897573,0.0037498255687083214
X_scGPT,44,paclitaxel,HUPT4_PANCREAS,56,0.19117481595634844,0.11029229755198333,0.23588516746411484,0.29726589200273407,0.24989747095010253,-0.011483253588516746,-0.15403544150303516
X_scGPT,44,paclitaxel,IALM_LUNG,322,0.27791642254023985,0.2664910494791677,0.21708296944487893,0.3925681358011723,0.11057359918667525,0.12452895056391082,0.022513662969936038
X_scGPT,44,paclitaxel,IGR1_SKIN,725,0.3445372397054438,0.33997908420965406,0.62583771095575,0.6103802204235048,-0.015666140387749106,0.08875643755073187,0.03339718393951437
X_scGPT,44,paclitaxel,IGR37_SKIN,347,0.2347974361511188,0.2235774572090532,0.411791268401894,0.3999158187554357,0.12990788092818709,-0.04992461132970133,0.04044887249830991
X_scGPT,44,paclitaxel,IM95_STOMACH,185,0.5417660328111998,0.5289662013254792,0.6417118380652743,0.6484110434047379,0.16867252947196848,-0.07405259389760478,-0.14932271203300396
X_scGPT,44,paclitaxel,JHH6_LIVER,206,0.26746230296760276,0.24914886054179275,0.17226043604607416,0.1913101372605659,0.3549719102087602,0.035582330254621104,0.02092550056447128
X_scGPT,44,paclitaxel,JHOC5_OVARY,145,0.5148997284995338,0.4974500784455602,0.5323773149676988,0.5657129079785652,0.2261848527790899,-0.21750640159252718,-0.3389719421267765
X_scGPT,44,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.5435100522590537,0.5354162588593915,0.4856551192856277,0.5739320521140766,0.34334070787568977,0.16718363069779946,-0.11355079223715554
X_scGPT,44,paclitaxel,KMRC3_KIDNEY,245,0.2353343555366194,0.21933716632190436,0.14484089826964228,0.13118284307982953,0.39071555051448814,-0.023307464031202214,-0.11858742831695708
X_scGPT,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.20540430403771337,0.18147069873764454,0.48153666283244345,0.48644849757354536,0.007327432710018087,0.12913614050311745,0.15266714699200895
X_scGPT,44,paclitaxel,KPL1_BREAST,276,0.5015931828843914,0.4923634270118801,0.7050394122571685,0.7181416451361935,0.17015853084288182,-0.14130705278254907,-0.17440502231938954
X_scGPT,44,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,129,0.3351970160016231,0.30817250445697364,0.43442774166455717,0.2853964336302211,-0.009878130590339894,-0.1066279440308703,-0.2452069689381475
X_scGPT,44,paclitaxel,KYSE520_OESOPHAGUS,323,0.38212716820483905,0.37238153994308576,0.5197682291214767,0.5033801516871323,0.17573986116185608,0.04170356072078556,-0.021958719878641047
X_scGPT,44,paclitaxel,LI7_LIVER,196,0.3862179050410678,0.3700657446474117,0.1446294673754258,0.26904495611874985,0.4762696331949415,-0.07613719086441735,0.14012672869447498
X_scGPT,44,paclitaxel,LMSU_STOMACH,255,0.3182219722586219,0.3045316504164255,0.3836606936081519,0.44165512340123175,0.08820200324224178,-0.09986602195612156,0.2222320728300113
X_scGPT,44,paclitaxel,LNCAPCLONEFGC_PROSTATE,129,0.47751892807532714,0.4562798601109096,0.29079271019678005,0.3398064901145008,0.31562500000000004,-0.46833661540704374,-0.4288433640790391
X_scGPT,44,paclitaxel,LS1034_LARGE_INTESTINE,146,0.2562839528713954,0.22972266547394515,0.3770722692609401,0.4552637363137264,0.11284162224171672,-0.021929566644130597,0.08785575053536443
X_scGPT,44,paclitaxel,LS180_LARGE_INTESTINE,361,0.43612940298201963,0.4281875635874002,0.43207659305285595,0.4083798425976406,0.3984262050881784,-0.19000225356607947,-0.36289429981271426
X_scGPT,44,paclitaxel,MCF7_BREAST,143,0.25530093726719494,0.22812213935723857,0.41561197018943496,0.38909225964845384,0.07830197971043042,-0.07490458407114048,0.1812261012065709
X_scGPT,44,paclitaxel,MDAMB361_BREAST,135,0.3574980971671212,0.33259492263871504,0.4802177353875744,0.50818832542464,0.0594624914642474,0.24288147849188685,0.1418972968294698
X_scGPT,44,paclitaxel,MFE319_ENDOMETRIUM,191,0.6043845589324565,0.5936922497144148,0.6489132681179388,0.6576650896694268,0.2700571782860292,-0.13267974278357847,-0.14666539220737393
X_scGPT,44,paclitaxel,MKN45_STOMACH,118,0.6233756042960938,0.6065620152021695,0.7422165737220573,0.7361043903181707,0.39355559694542747,-0.04208673358864433,-0.14596975352540634
X_scGPT,44,paclitaxel,MKN7_STOMACH,258,0.34615515708113276,0.33318204511845684,0.6085960179707351,0.5775147403897564,0.1502206861902817,-0.07849022614933382,-0.1870296783582957
X_scGPT,44,paclitaxel,MSTO211H_PLEURA,297,0.0797043555937964,0.06389171565554541,0.3255464500742126,0.18706347359619221,0.08140813174370223,-0.00042278533544317325,-0.10291564830499673
X_scGPT,44,paclitaxel,NCIH1299_LUNG,534,0.24904005660815476,0.2419286935078533,0.2986494845509122,0.3366472394646777,0.27878884714581603,-0.04175120189795296,-0.04579039641026709
X_scGPT,44,paclitaxel,NCIH1373_LUNG,164,0.4427509655783577,0.42511650246374877,0.4627728855937337,0.4743357968469787,0.33597050861752337,0.026570991328620047,-0.311379061974496
X_scGPT,44,paclitaxel,NCIH1435_LUNG,267,0.36235286563410174,0.3501374032899275,0.49679910361982593,0.48571727137123427,0.40643214711778064,0.0017898634716901232,-0.19845970359488135
X_scGPT,44,paclitaxel,NCIH1792_LUNG,111,0.476602251442824,0.4516785491305775,0.5712881712881713,0.6083841373254166,-0.011969111969111967,0.10480454721977486,-0.0656813729483311
X_scGPT,44,paclitaxel,NCIH1944_LUNG,414,0.28249281535184767,0.27369983514782625,0.34805658005357926,0.3739673755076238,0.22350211457473226,-0.18170880255662103,-0.09978659738579511
X_scGPT,44,paclitaxel,NCIH2087_LUNG,219,0.4625143306900763,0.449897296199233,0.6832008075225089,0.6651296158298875,-0.11766083608486526,-0.03667513647318097,0.006788791410675937
X_scGPT,44,paclitaxel,NCIH2110_LUNG,1990,0.2751830027920834,0.27335634705315215,0.404942061578333,0.4174537709625053,0.21172502910034607,0.07636647610362902,-0.0019458254373438482
X_scGPT,44,paclitaxel,NCIH2126_LUNG,264,0.2629768348786179,0.24869344020572282,0.26995028173898994,0.3502480946162865,0.2619250109242217,0.274886599687756,0.10045878605169316
X_scGPT,44,paclitaxel,NCIH2170_LUNG,142,0.2866092747509412,0.26038167455796113,0.2329027924907579,0.24210952054849283,0.34424580513882286,-0.05329544478230507,-0.12473857373400679
X_scGPT,44,paclitaxel,NCIH2228_LUNG,367,0.42248038315514447,0.41448149649524346,0.30286144881770616,0.27993067835030344,0.21852210424916635,-0.19080967512780778,-0.4564932788228518
X_scGPT,44,paclitaxel,NCIH226_LUNG,235,0.23656991270142924,0.21990113350277052,0.11546280315812267,0.1225635253573552,0.4514854780992537,-0.07890256450361077,-0.05979977664622676
X_scGPT,44,paclitaxel,NCIH2444_LUNG,237,0.3129223812221592,0.2980505712919028,0.4038210864693442,0.4335426962975422,0.18601158549667454,-0.09063068410923668,-0.18897567169362858
X_scGPT,44,paclitaxel,NCIH2452_PLEURA,538,0.4007528168181156,0.39512079441978953,0.1591280906972166,0.21715481661655167,0.37906614045664705,0.08393224632754369,-0.04283006543568856
X_scGPT,44,paclitaxel,NCIH292_LUNG,213,0.2613312164473306,0.24348897529871538,0.2392032353893644,0.2000024215177018,0.3538487138666951,-0.0950725213593236,-0.33216727856761413
X_scGPT,44,paclitaxel,NCIH358_LUNG,336,0.3036174694869437,0.2930662190246247,0.49653027672057964,0.47160097432733683,0.04643885278988694,-0.15534268522718483,-0.020683595978988698
