rep,seed,drug,line_a,line_b,n_a,n_b,gap,auroc,p,recovered_gap_frac,significant
X_pca,43,paclitaxel,EKVX_LUNG,KALS1_CENTRAL_NERVOUS_SYSTEM,146,288,0.005113542079925537,0.7426988203957382,6.960048503009827e-17,33.846277688014126,True
X_pca,43,paclitaxel,EKVX_LUNG,SCC9_UPPER_AERODIGESTIVE_TRACT,146,475,0.021138131618499756,0.7235616438356164,1.4531835226147789e-16,6.7744692337024865,True
X_pca,43,paclitaxel,HDQP1_BREAST,FTC133_THYROID,64,140,0.07358038425445557,0.29988839285714286,0.9999977210742246,-1.9915131023704953,False
X_pca,43,paclitaxel,HS852T_SKIN,FTC133_THYROID,162,140,0.08490771055221558,0.823589065255732,1.5464735251833614e-22,2.69716460562607,True
X_pca,43,paclitaxel,LS180_LARGE_INTESTINE,FTC133_THYROID,361,140,0.0048742592334747314,0.3597150771666007,0.9999994597624716,-19.571642325204003,False
X_pca,43,paclitaxel,FTC133_THYROID,NCIH2228_LUNG,140,367,0.016504496335983276,0.37325807707279096,0.9999949681587096,-5.54418997765258,False
X_pca,43,paclitaxel,NCIH2452_PLEURA,FTC133_THYROID,538,140,0.06403565406799316,0.7258364312267658,8.658567862931209e-17,2.5984794944465697,True
X_pca,43,paclitaxel,NCIH292_LUNG,FTC133_THYROID,213,140,0.09013944864273071,0.09480214621059692,1.0,-3.8348476518864736,False
X_pca,43,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,HMC18_BREAST,191,293,0.09818929433822632,0.649411218126262,1.353561838667113e-08,0.951320156324786,True
X_pca,43,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,KALS1_CENTRAL_NERVOUS_SYSTEM,191,288,0.07807934284210205,0.8609838568935427,3.6368653235181586e-41,3.8359341497173287,True
X_pca,43,paclitaxel,LMSU_STOMACH,GOS3_CENTRAL_NERVOUS_SYSTEM,255,191,0.07056558132171631,0.049337850323375426,1.0,-6.054946642035081,False
X_pca,43,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,SCC9_UPPER_AERODIGESTIVE_TRACT,191,475,0.09410393238067627,0.8600385781206944,3.1111557293355663e-48,2.8652625652852035,True
X_pca,43,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,GOS3_CENTRAL_NERVOUS_SYSTEM,83,191,0.055416882038116455,0.03709077146281461,1.0,-7.359741077507337,False
X_pca,43,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,GOS3_CENTRAL_NERVOUS_SYSTEM,116,191,0.04789566993713379,0.25437804657880486,0.9999999999997347,-3.5898715984720435,False
X_pca,43,paclitaxel,HCC1428_BREAST,JHOC5_OVARY,127,145,0.06518852710723877,0.8326907412435515,1.4739973027998625e-21,3.3074868290617525,True
X_pca,43,paclitaxel,HCC1428_BREAST,MKN7_STOMACH,127,258,0.04767954349517822,0.8148690715986083,4.645893350339016e-24,3.649186235294703,True
X_pca,43,paclitaxel,OUMS23_LARGE_INTESTINE,HCC1428_BREAST,107,127,0.014878392219543457,0.6120391493119435,0.0015869291155450665,2.4897379946871565,True
X_pca,43,paclitaxel,HCC1428_BREAST,PK59_PANCREAS,127,174,0.04589265584945679,0.8440130328536519,1.063384013627904e-24,3.7169833241638703,True
X_pca,43,paclitaxel,HCC366_LUNG,HT1080_SOFT_TISSUE,202,516,0.05775126814842224,0.8794132320208765,1.0520828028972871e-56,5.651257921243843,True
X_pca,43,paclitaxel,HCC366_LUNG,RERFLCAI_LUNG,202,763,0.08618253469467163,0.8063337788562605,2.869423259300176e-41,2.14323448554691,True
X_pca,43,paclitaxel,SH10TC_STOMACH,HCC366_LUNG,351,202,0.025009751319885254,0.633056895433133,9.235593305260626e-08,3.0424612735325396,True
X_pca,43,paclitaxel,HCC56_LARGE_INTESTINE,HEC251_ENDOMETRIUM,99,107,0.07998073101043701,0.9248560370055697,3.2402316502997116e-26,3.174658299760416,True
X_pca,43,paclitaxel,NCIH460_LUNG,HCC56_LARGE_INTESTINE,837,99,0.07858765125274658,0.02285700493585798,1.0,-4.966223160552933,False
X_pca,43,paclitaxel,HCC56_LARGE_INTESTINE,PANC0203_PANCREAS,99,506,0.04502534866333008,0.9267576955323991,1.7481617391761575e-41,6.515837433660196,True
X_pca,43,paclitaxel,SNU449_LIVER,HCC56_LARGE_INTESTINE,282,99,0.03944838047027588,0.22917114406476108,0.9999999999999994,-3.5011058649806857,False
X_pca,43,paclitaxel,SQ1_LUNG,HCC56_LARGE_INTESTINE,238,99,0.025559067726135254,0.1378066378066378,1.0,-7.434471153402959,False
X_pca,43,paclitaxel,HCC56_LARGE_INTESTINE,TCCSUP_URINARY_TRACT,99,316,0.06281018257141113,0.5003196522183864,0.49636076193171447,0.11194859494852918,False
X_pca,43,paclitaxel,HEC251_ENDOMETRIUM,HDQP1_BREAST,107,64,0.05712360143661499,0.5268691588785047,0.2790361340122164,0.18278402615164713,False
X_pca,43,paclitaxel,HS852T_SKIN,HDQP1_BREAST,162,64,0.01132732629776001,0.9477237654320988,5.300173872207278e-26,33.15401720533536,True
X_pca,43,paclitaxel,HDQP1_BREAST,LS180_LARGE_INTESTINE,64,361,0.06870612502098083,0.4025277008310249,0.9935619695404814,-0.7443156048561481,False
X_pca,43,paclitaxel,HDQP1_BREAST,NCIH2228_LUNG,64,367,0.09008488059043884,0.17502554495912806,1.0,-2.642400821671629,False
X_pca,43,paclitaxel,HDQP1_BREAST,NCIH2452_PLEURA,64,538,0.009544730186462402,0.11544493494423792,1.0,-32.78580192588359,False
X_pca,43,paclitaxel,NCIH292_LUNG,HDQP1_BREAST,213,64,0.016559064388275146,0.20495892018779344,0.9999999999995903,-12.025724943174515,False
X_pca,43,paclitaxel,PANC0203_PANCREAS,HDQP1_BREAST,506,64,0.09207898378372192,0.45707756916996045,0.8686762489117388,-0.31521936612862284,False
X_pca,43,paclitaxel,TCCSUP_URINARY_TRACT,HDQP1_BREAST,316,64,0.07429414987564087,0.8514141613924051,3.70675447799203e-19,3.463546754696692,True
X_pca,43,paclitaxel,SNU423_LIVER,HEC151_ENDOMETRIUM,212,250,0.07899793982505798,0.5656037735849057,0.007526343225548862,0.6172608526933728,True
X_pca,43,paclitaxel,VMCUB1_URINARY_TRACT,HEC151_ENDOMETRIUM,478,250,0.03918793797492981,0.015138075313807531,1.0,-15.42783244018861,False
X_pca,43,paclitaxel,HEC251_ENDOMETRIUM,HS852T_SKIN,107,162,0.04579627513885498,0.0330564209068882,1.0,-7.972375220484908,False
X_pca,43,paclitaxel,HEC251_ENDOMETRIUM,NCIH2452_PLEURA,107,538,0.06666833162307739,0.09868672480283501,1.0,-4.537241957406116,False
X_pca,43,paclitaxel,HEC251_ENDOMETRIUM,NCIH292_LUNG,107,213,0.040564537048339844,0.8448510376903163,3.9351563164996484e-24,5.166484095672847,True
X_pca,43,paclitaxel,PANC0203_PANCREAS,HEC251_ENDOMETRIUM,506,107,0.034955382347106934,0.41915703150973366,0.9957314939518311,-1.129049608699402,False
X_pca,43,paclitaxel,TCCSUP_URINARY_TRACT,HEC251_ENDOMETRIUM,316,107,0.01717054843902588,0.8735360227138295,3.494829148515624e-31,14.378106832903532,True
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,HEC6_ENDOMETRIUM,211,161,0.07965373992919922,0.9583762621059139,3.6194261080451295e-52,4.135007141536037,True
X_pca,43,paclitaxel,MCF7_BREAST,HEC6_ENDOMETRIUM,143,161,0.06640303134918213,0.9924423402684273,5.412513927152817e-50,6.381407892613713,True
X_pca,43,paclitaxel,PC3_PROSTATE,HEC6_ENDOMETRIUM,169,161,0.009915292263031006,0.8642360983498107,1.332322193347573e-30,23.68729332715198,True
X_pca,43,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,HEC6_ENDOMETRIUM,188,161,0.004662692546844482,0.4993392361569975,0.5087035055329517,0.36809184418580637,False
X_pca,43,paclitaxel,SNU308_BILIARY_TRACT,HEC6_ENDOMETRIUM,94,161,0.023440182209014893,0.5749306197964847,0.023028354539750984,1.9104671199453431,False
X_pca,43,paclitaxel,HUH28_BILIARY_TRACT,HEP3B217_LIVER,139,118,0.012195408344268799,0.2983172783806853,0.9999999873642036,-8.801017765945213,False
X_pca,43,paclitaxel,OVSAHO_OVARY,HEP3B217_LIVER,227,118,0.007502615451812744,0.8797132830583141,2.8280399128885312e-31,28.894583711714873,True
X_pca,43,paclitaxel,HEP3B217_LIVER,OVTOKO_OVARY,118,209,0.037992238998413086,0.033046792636444736,1.0,-8.572076436795646,False
X_pca,43,paclitaxel,HEP3B217_LIVER,VMRCRCZ_KIDNEY,118,300,0.08808410167694092,0.08638418079096045,1.0,-3.1560846545754635,False
X_pca,43,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,HMC18_BREAST,288,293,0.020109951496124268,0.19690936670458856,1.0,-10.2485459895796,False
X_pca,43,paclitaxel,HMC18_BREAST,PATU8988S_PANCREAS,293,244,0.0820414125919342,0.029234040172326975,1.0,-5.056200475617354,False
X_pca,43,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,HMC18_BREAST,475,293,0.004085361957550049,0.199734147655829,1.0,-43.135228087084634,False
X_pca,43,paclitaxel,LI7_LIVER,HOS_BONE,196,829,0.02153840661048889,0.6402476551537382,4.86555800145258e-10,4.888384066365375,True
X_pca,43,paclitaxel,HOS_BONE,SNU423_LIVER,829,212,0.09865981340408325,0.07056694813027745,1.0,-4.47963497505093,False
X_pca,43,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,HOS_BONE,128,829,0.08190783858299255,0.8098235826296744,6.921087062608285e-30,3.146118921426909,True
X_pca,43,paclitaxel,TE10_OESOPHAGUS,HOS_BONE,219,829,0.09092608094215393,0.7321138412897753,1.887272965042248e-26,1.8363584302938951,True
X_pca,43,paclitaxel,HS852T_SKIN,LS180_LARGE_INTESTINE,162,361,0.08003345131874084,0.9477104066208406,1.2402502903071703e-60,4.053396731225377,True
X_pca,43,paclitaxel,HS852T_SKIN,NCIH2452_PLEURA,162,538,0.020872056484222412,0.604158061407132,2.8731659434372352e-05,2.9999314003560897,True
X_pca,43,paclitaxel,NCIH292_LUNG,HS852T_SKIN,213,162,0.005231738090515137,0.00536138642554918,1.0,-109.8451632466011,False
X_pca,43,paclitaxel,PANC0203_PANCREAS,HS852T_SKIN,506,162,0.08075165748596191,0.028668325769775044,1.0,-5.010069916382674,False
X_pca,43,paclitaxel,TCCSUP_URINARY_TRACT,HS852T_SKIN,316,162,0.06296682357788086,0.29012345679012347,0.9999999999999718,-1.8775777870616268,False
X_pca,43,paclitaxel,HT1080_SOFT_TISSUE,RERFLCAI_LUNG,516,763,0.02843126654624939,0.28237170695032865,1.0,-4.9824699489116675,False
X_pca,43,paclitaxel,SH10TC_STOMACH,HT1080_SOFT_TISSUE,351,516,0.0827610194683075,0.9486682568077917,6.2843168611430685e-112,4.862899394215367,True
X_pca,43,paclitaxel,HT1197_URINARY_TRACT,RVH421_SKIN,74,239,0.08567112684249878,0.14638697274680537,1.0,-2.4900119465331056,False
X_pca,43,paclitaxel,HT1197_URINARY_TRACT,SNU46_UPPER_AERODIGESTIVE_TRACT,74,236,0.04393512010574341,0.7833256985799358,9.617179053885985e-14,4.041168348947722,True
X_pca,43,paclitaxel,HT1197_URINARY_TRACT,TE1_OESOPHAGUS,74,206,0.04961872100830078,0.7417344528995015,3.4821985006893927e-10,2.4886757642796775,True
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,MCF7_BREAST,211,143,0.01325070858001709,0.3034169621847347,0.9999999998292701,-7.122339482295969,False
X_pca,43,paclitaxel,MDAMB361_BREAST,HT55_LARGE_INTESTINE,135,211,0.027133405208587646,0.06659645427417939,1.0,-10.434671842946408,False
X_pca,43,paclitaxel,OVCAR4_OVARY,HT55_LARGE_INTESTINE,283,211,0.0683746337890625,0.23822283254902618,1.0,-1.563857504705962,False
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,PC3_PROSTATE,211,169,0.06973844766616821,0.6692840517120503,7.026621402846489e-09,1.3550967989825549,True
X_pca,43,paclitaxel,SKMEL30_SKIN,HT55_LARGE_INTESTINE,353,211,0.0948222279548645,0.24498207644697448,1.0,-1.7536826412951396,False
X_pca,43,paclitaxel,SNU1079_BILIARY_TRACT,HT55_LARGE_INTESTINE,73,211,0.0402870774269104,0.36726611699019673,0.9996390271933746,-1.6595170556679748,False
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,SNU1214_UPPER_AERODIGESTIVE_TRACT,211,188,0.07499104738235474,0.9562115559140869,4.185889881790445e-56,4.369221337691966,True
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,SNU308_BILIARY_TRACT,211,94,0.056213557720184326,0.9009276999092467,2.530884564371687e-29,5.0626058481841465,True
X_pca,43,paclitaxel,T47D_BREAST,HT55_LARGE_INTESTINE,221,211,0.07116401195526123,0.232463382728228,1.0,-1.9819648477511147,False
X_pca,43,paclitaxel,HUH28_BILIARY_TRACT,OVSAHO_OVARY,139,227,0.004692792892456055,0.06607929515418502,1.0,-69.06696356685855,False
X_pca,43,paclitaxel,HUH28_BILIARY_TRACT,OVTOKO_OVARY,139,209,0.050187647342681885,0.01624728924993976,1.0,-8.627708313237164,False
X_pca,43,paclitaxel,HUH6_LIVER,LS1034_LARGE_INTESTINE,338,146,0.032526254653930664,0.2789373429520953,0.9999999999999944,-3.6672345745122574,False
X_pca,43,paclitaxel,HUH6_LIVER,NCIH1792_LUNG,338,111,0.08777791261672974,0.9481315635161789,6.622467145118097e-46,4.508001547116661,True
X_pca,43,paclitaxel,HUH6_LIVER,PK45H_PANCREAS,338,271,0.014763474464416504,0.5451865761261163,0.027561927243589853,2.0300228804870812,False
X_pca,43,paclitaxel,RVH421_SKIN,HUH6_LIVER,239,338,0.07957369089126587,0.8301601841994504,5.898901709030163e-42,2.6736705270094125,True
X_pca,43,paclitaxel,SKMEL5_SKIN,HUH6_LIVER,297,338,0.014764249324798584,0.39018389018389016,0.9999991214342727,-4.107523530847491,False
X_pca,43,paclitaxel,JHOC5_OVARY,HUPT3_PANCREAS,145,136,0.035355329513549805,0.3366632860040568,0.99999888995948,-2.743245218172868,False
X_pca,43,paclitaxel,MKN7_STOMACH,HUPT3_PANCREAS,258,136,0.05286431312561035,0.38694140446876424,0.9998886322299406,-1.0473923591520136,False
X_pca,43,paclitaxel,HUPT3_PANCREAS,NCIH650_LUNG,136,271,0.09097850322723389,0.46364228348165837,0.8844429214714978,-0.19401590633225663,False
X_pca,43,paclitaxel,HUPT3_PANCREAS,NCIH747_LARGE_INTESTINE,136,80,0.08951622247695923,0.4884191176470588,0.6122513484701182,-0.09886760094850365,False
X_pca,43,paclitaxel,HUPT3_PANCREAS,OAW28_OVARY,136,161,0.01970362663269043,0.3379612714651078,0.999999253662041,-3.685993261142055,False
X_pca,43,paclitaxel,PK59_PANCREAS,HUPT3_PANCREAS,174,136,0.05465120077133179,0.38640973630831643,0.9997015514670282,-0.9507637448493792,False
X_pca,43,paclitaxel,HUPT3_PANCREAS,RT4_URINARY_TRACT,136,106,0.06293344497680664,0.8363623751387348,1.4333310476459364e-19,2.7216907297750224,True
X_pca,43,paclitaxel,HUPT4_PANCREAS,IGR1_SKIN,56,725,0.017641276121139526,0.545320197044335,0.12904869151251924,1.431880935081045,False
X_pca,43,paclitaxel,HUPT4_PANCREAS,KPNSI9S_AUTONOMIC_GANGLIA,56,129,0.008275628089904785,0.6272148394241418,0.0030265884330400654,8.99473270947035,True
X_pca,43,paclitaxel,NCIH2087_LUNG,HUPT4_PANCREAS,219,56,0.0594555139541626,0.7468199608610567,6.043243110744043e-09,2.547361918633272,True
X_pca,43,paclitaxel,NCIH650_LUNG,HUPT4_PANCREAS,271,56,0.08929795026779175,0.7198207696362678,1.1161000426223036e-07,1.428951426443704,True
X_pca,43,paclitaxel,NCIH747_LARGE_INTESTINE,HUPT4_PANCREAS,80,56,0.0907602310180664,0.7015625,3.2952736361519075e-05,1.308958885218101,True
X_pca,43,paclitaxel,HUPT4_PANCREAS,OVK18_OVARY,56,178,0.010770827531814575,0.747792937399679,1.1395717888975564e-08,13.584654162136156,True
X_pca,43,paclitaxel,SW1990_PANCREAS,HUPT4_PANCREAS,307,56,0.05053430795669556,0.7682061423918102,8.599682613812115e-11,3.2345150178095805,True
X_pca,43,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,IGR1_SKIN,129,725,0.009365648031234741,0.4156749532210639,0.9988758670055381,-5.250769146919852,False
X_pca,43,paclitaxel,NCIH2087_LUNG,IGR1_SKIN,219,725,0.07709679007530212,0.784890568414423,9.084731617508853e-38,2.2921177246855775,True
X_pca,43,paclitaxel,OVK18_OVARY,IGR1_SKIN,178,725,0.006870448589324951,0.2868771793878342,1.0,-17.6200663664743,False
X_pca,43,paclitaxel,SW1990_PANCREAS,IGR1_SKIN,307,725,0.06817558407783508,0.8058497135796923,7.722366620092906e-55,2.768061139504927,True
X_pca,43,paclitaxel,IGR37_SKIN,LNCAPCLONEFGC_PROSTATE,347,129,0.08459576964378357,0.7444317851797243,1.180413393939689e-16,1.685995940203081,True
X_pca,43,paclitaxel,IGR37_SKIN,MFE319_ENDOMETRIUM,347,191,0.01641559600830078,0.8765786019282708,1.0050227269155734e-47,16.789752693326147,True
X_pca,43,paclitaxel,NCIH1944_LUNG,IGR37_SKIN,414,347,0.027056396007537842,0.2024321652814323,1.0,-8.010466904276127,False
X_pca,43,paclitaxel,IGR37_SKIN,ONCODG1_OVARY,347,270,0.02703273296356201,0.2791012914932223,1.0,-4.531333224274602,False
X_pca,43,paclitaxel,IGR37_SKIN,SCC25_UPPER_AERODIGESTIVE_TRACT,347,898,0.05807626247406006,0.952552261509727,5.544635685964296e-136,7.283341736313049,True
X_pca,43,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,IGR37_SKIN,226,347,0.08177188038825989,0.037017673611996635,1.0,-5.245986084884138,False
X_pca,43,paclitaxel,IGR37_SKIN,TE6_OESOPHAGUS,347,551,0.09361466765403748,0.9212226133255229,8.800679962941232e-101,3.773638497559069,True
X_pca,43,paclitaxel,TOV112D_OVARY,IGR37_SKIN,78,347,0.010907679796218872,0.08050690903716841,1.0,-30.907001985743438,False
X_pca,43,paclitaxel,JHH6_LIVER,KPL1_BREAST,206,276,0.0010464191436767578,0.07112705783030815,1.0,-274.82282807701046,False
X_pca,43,paclitaxel,JHH6_LIVER,NCIH1373_LUNG,206,164,0.047718584537506104,0.31476438550793273,0.9999999995430466,-2.4598651630383155,False
X_pca,43,paclitaxel,JHH6_LIVER,NCIH1435_LUNG,206,267,0.057349205017089844,0.4583106068870223,0.9401465344870353,-0.4708417408146314,False
X_pca,43,paclitaxel,NCIH2444_LUNG,JHH6_LIVER,237,206,0.09167742729187012,0.7230551800417845,2.7002235090647215e-16,1.4164714700149563,True
X_pca,43,paclitaxel,JHH6_LIVER,OSRC2_KIDNEY,206,126,0.07017892599105835,0.0159500693481276,1.0,-6.245850182383516,False
X_pca,43,paclitaxel,RCM1_LARGE_INTESTINE,JHH6_LIVER,128,206,0.007308304309844971,0.9014714805825242,2.830907606994825e-35,35.22451380314555,True
X_pca,43,paclitaxel,MKN7_STOMACH,JHOC5_OVARY,258,145,0.017508983612060547,0.5699010959636461,0.009911753491349715,2.376988973632942,True
X_pca,43,paclitaxel,JHOC5_OVARY,OAW28_OVARY,145,161,0.055058956146240234,0.22835724994645534,0.9999999999999999,-3.080620946801405,False
X_pca,43,paclitaxel,OUMS23_LARGE_INTESTINE,JHOC5_OVARY,107,145,0.08006691932678223,0.8693522397679665,6.310917945154141e-24,3.155529091744014,True
X_pca,43,paclitaxel,PK59_PANCREAS,JHOC5_OVARY,174,145,0.019295871257781982,0.5822433610780816,0.005717350192577613,2.3335540394914904,True
X_pca,43,paclitaxel,JHOC5_OVARY,RT4_URINARY_TRACT,145,106,0.09828877449035645,0.6152895250487963,0.0009100045926122586,0.7559056010867153,True
X_pca,43,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,SCC9_UPPER_AERODIGESTIVE_TRACT,288,475,0.01602458953857422,0.44183479532163744,0.9964948852773925,-1.8643062792410714,False
X_pca,43,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,LI7_LIVER,172,196,0.07829242944717407,0.6186521120075937,4.2796372250156015e-05,1.1148486531662796,True
X_pca,43,paclitaxel,NCIH1792_LUNG,KNS42_CENTRAL_NERVOUS_SYSTEM,111,172,0.04370313882827759,0.28514561072700606,0.9999999994800223,-3.4425558934540437,False
X_pca,43,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,NCIH2126_LUNG,172,264,0.00016826391220092773,0.764380725863284,5.035778517950446e-21,1052.2890042705183,True
X_pca,43,paclitaxel,NCIH2170_LUNG,KNS42_CENTRAL_NERVOUS_SYSTEM,142,172,0.0009950995445251465,0.27825090075335734,0.9999999999933187,-158.09312786425542,False
X_pca,43,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,SW1088_CENTRAL_NERVOUS_SYSTEM,172,128,0.01792299747467041,0.40534156976744184,0.9974845340028672,-3.633297815237284,False
X_pca,43,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,TE10_OESOPHAGUS,172,219,0.008904755115509033,0.5346978868004673,0.11943862165209196,2.8747941530268255,False
X_pca,43,paclitaxel,KPL1_BREAST,NCIH1373_LUNG,276,164,0.046672165393829346,0.7788308589607635,6.514374486627604e-23,3.646682840825775,True
X_pca,43,paclitaxel,KPL1_BREAST,NCIH1435_LUNG,276,267,0.056302785873413086,0.9051864517179612,2.7308761983956256e-60,4.628145212573512,True
X_pca,43,paclitaxel,NCIH2444_LUNG,KPL1_BREAST,237,276,0.09272384643554688,0.21262153733259953,1.0,-1.7009799989854717,False
X_pca,43,paclitaxel,KPL1_BREAST,OSRC2_KIDNEY,276,126,0.06913250684738159,0.19073498964803312,1.0,-2.1805543608356874,False
X_pca,43,paclitaxel,RCM1_LARGE_INTESTINE,KPL1_BREAST,128,276,0.008354723453521729,0.4277626811594203,0.9902958755292678,-3.6085458180832433,False
X_pca,43,paclitaxel,NCIH2087_LUNG,KPNSI9S_AUTONOMIC_GANGLIA,219,129,0.06773114204406738,0.833032459027999,1.5438937342338488e-25,3.335124256790339,True
X_pca,43,paclitaxel,NCIH650_LUNG,KPNSI9S_AUTONOMIC_GANGLIA,271,129,0.09757357835769653,0.8201321548099202,2.0069577332295353e-25,2.070637353738103,True
X_pca,43,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,OVK18_OVARY,129,178,0.00249519944190979,0.6260343175681561,8.192934448379401e-05,28.807678929673344,True
X_pca,43,paclitaxel,SW1990_PANCREAS,KPNSI9S_AUTONOMIC_GANGLIA,307,129,0.05880993604660034,0.8551372370779992,5.596254069519136e-32,4.045082458238382,True
X_pca,43,paclitaxel,KYSE520_OESOPHAGUS,LMSU_STOMACH,323,255,0.037214577198028564,0.8272567231226856,5.892282186156308e-42,5.761979307923963,True
X_pca,43,paclitaxel,NCIH1299_LUNG,KYSE520_OESOPHAGUS,534,323,0.020758092403411865,0.5193527440544521,0.17096011512803494,0.3666859760840534,False
X_pca,43,paclitaxel,KYSE520_OESOPHAGUS,SNU899_UPPER_AERODIGESTIVE_TRACT,323,83,0.05236327648162842,0.833936364653661,3.0574515467016926e-21,3.724226410712173,True
X_pca,43,paclitaxel,KYSE520_OESOPHAGUS,TM31_CENTRAL_NERVOUS_SYSTEM,323,116,0.059884488582611084,0.4246557062026262,0.9920000299993661,-0.6830132755574548,False
X_pca,43,paclitaxel,VMRCRCZ_KIDNEY,KYSE520_OESOPHAGUS,300,323,0.05266958475112915,0.9364293085655315,1.7922349770484592e-79,6.789466253277624,True
X_pca,43,paclitaxel,NCIH2126_LUNG,LI7_LIVER,264,196,0.07812416553497314,0.3745748299319728,0.9999979227717851,-1.1491713797837368,False
X_pca,43,paclitaxel,NCIH2170_LUNG,LI7_LIVER,142,196,0.07928752899169922,0.40755245760275943,0.9981478492148914,-0.8832938912159863,False
X_pca,43,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,LI7_LIVER,128,196,0.06036943197250366,0.6902901785714286,3.4986277501865773e-09,2.5245193156519408,True
X_pca,43,paclitaxel,TE10_OESOPHAGUS,LI7_LIVER,219,196,0.06938767433166504,0.5853834684558755,0.0013320142729783093,0.8889888899756225,True
X_pca,43,paclitaxel,NCIH1299_LUNG,LMSU_STOMACH,534,255,0.05797266960144043,0.8072115737680841,1.1596218820590845e-44,3.83010350686439,True
X_pca,43,paclitaxel,LMSU_STOMACH,SNU899_UPPER_AERODIGESTIVE_TRACT,255,83,0.015148699283599854,0.4498936924167257,0.9149893802667117,-1.2817553626466376,False
X_pca,43,paclitaxel,LMSU_STOMACH,TM31_CENTRAL_NERVOUS_SYSTEM,255,116,0.02266991138458252,0.13928329952670723,1.0,-11.263013786799318,False
X_pca,43,paclitaxel,VMRCRCZ_KIDNEY,LMSU_STOMACH,300,255,0.08988416194915771,0.9924052287581699,2.351644034396482e-89,6.364057689425639,True
X_pca,43,paclitaxel,MFE319_ENDOMETRIUM,LNCAPCLONEFGC_PROSTATE,191,129,0.06818017363548279,0.2753358496692236,0.9999999999954171,-1.9505035851938424,False
X_pca,43,paclitaxel,LNCAPCLONEFGC_PROSTATE,NCIH522_LUNG,129,208,0.08573044836521149,0.8279666070363745,2.2078818773475053e-24,2.151679093850759,True
