rep,seed,drug_a,drug_b,cell_line,n_cells,rho
X_scGPT,42,etoposide,crizotinib,BCPAP_THYROID,152,-0.18985914337850857
X_scGPT,42,etoposide,crizotinib,BFTC909_KIDNEY,379,0.24595173068996146
X_scGPT,42,etoposide,crizotinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,-0.26979215871516293
X_scGPT,42,etoposide,crizotinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.018997648593879292
X_scGPT,42,etoposide,crizotinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,-0.31703252870434323
X_scGPT,42,etoposide,crizotinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,-0.2733062330623306
X_scGPT,42,etoposide,crizotinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,-0.1369841968044792
X_scGPT,42,etoposide,crizotinib,BT474_BREAST,125,-0.4178678955453148
X_scGPT,42,etoposide,crizotinib,BT549_BREAST,266,0.38744295549133595
X_scGPT,42,etoposide,crizotinib,CAKI2_KIDNEY,278,-0.7262545384677468
X_scGPT,42,etoposide,crizotinib,CALU6_LUNG,258,-0.3808299813186249
X_scGPT,42,etoposide,crizotinib,CAMA1_BREAST,291,-0.5161768501429275
X_scGPT,42,etoposide,crizotinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.4221595372420196
X_scGPT,42,etoposide,crizotinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.03881843445386449
X_scGPT,42,etoposide,crizotinib,COLO741_SKIN,329,-0.7869112205905149
X_scGPT,42,etoposide,crizotinib,COLO792_SKIN,271,0.5749843233726455
X_scGPT,42,etoposide,crizotinib,COV434_OVARY,88,0.7004508470994331
X_scGPT,42,etoposide,crizotinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,-0.4280266319924381
X_scGPT,42,etoposide,crizotinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.4419060367074259
X_scGPT,42,etoposide,crizotinib,EBC1_LUNG,186,-0.6725333233872133
X_scGPT,42,etoposide,crizotinib,EFE184_ENDOMETRIUM,86,-0.8819944336997027
X_scGPT,42,etoposide,crizotinib,EFM192A_BREAST,333,-0.18173681942529793
X_scGPT,42,etoposide,crizotinib,EKVX_LUNG,146,-0.4729276122352578
X_scGPT,42,etoposide,crizotinib,FTC133_THYROID,140,-0.675371192407776
X_scGPT,42,etoposide,crizotinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,-0.55053389363461
X_scGPT,42,etoposide,crizotinib,HCC1428_BREAST,127,0.3274629733783277
X_scGPT,42,etoposide,crizotinib,HCC366_LUNG,202,-0.1098878140148402
X_scGPT,42,etoposide,crizotinib,HCC38_BREAST,200,-0.07118877971949299
X_scGPT,42,etoposide,crizotinib,HCC56_LARGE_INTESTINE,99,-0.7162275819418675
X_scGPT,42,etoposide,crizotinib,HDQP1_BREAST,64,-0.6348443223443223
X_scGPT,42,etoposide,crizotinib,HEC151_ENDOMETRIUM,250,-0.6714842797484758
X_scGPT,42,etoposide,crizotinib,HEC251_ENDOMETRIUM,107,-0.5067105546738768
X_scGPT,42,etoposide,crizotinib,HEC6_ENDOMETRIUM,161,0.43373590982286636
X_scGPT,42,etoposide,crizotinib,HEP3B217_LIVER,118,-0.6530335732728555
X_scGPT,42,etoposide,crizotinib,HMC18_BREAST,293,-0.364042264715508
X_scGPT,42,etoposide,crizotinib,HOS_BONE,829,0.25045692814789866
X_scGPT,42,etoposide,crizotinib,HS852T_SKIN,162,-0.4821419750734235
X_scGPT,42,etoposide,crizotinib,HT1080_SOFT_TISSUE,516,0.23505618193434952
X_scGPT,42,etoposide,crizotinib,HT1197_URINARY_TRACT,74,-0.8336023694927802
X_scGPT,42,etoposide,crizotinib,HT55_LARGE_INTESTINE,211,0.2799121114957653
X_scGPT,42,etoposide,crizotinib,HUH28_BILIARY_TRACT,139,-0.5235890790473211
X_scGPT,42,etoposide,crizotinib,HUH6_LIVER,338,-0.6902818019950934
X_scGPT,42,etoposide,crizotinib,HUPT3_PANCREAS,136,-0.14905777396116596
X_scGPT,42,etoposide,crizotinib,HUPT4_PANCREAS,56,-0.07669172932330827
X_scGPT,42,etoposide,crizotinib,IALM_LUNG,322,-0.41443529228453935
X_scGPT,42,etoposide,crizotinib,IGR1_SKIN,725,0.2406495058484182
X_scGPT,42,etoposide,crizotinib,IGR37_SKIN,347,0.019308989206151535
X_scGPT,42,etoposide,crizotinib,IM95_STOMACH,185,-0.7841969599332854
X_scGPT,42,etoposide,crizotinib,JHH6_LIVER,206,-0.5911581505008802
X_scGPT,42,etoposide,crizotinib,JHOC5_OVARY,145,0.17550385766021098
X_scGPT,42,etoposide,crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.6044646379221117
X_scGPT,42,etoposide,crizotinib,KMRC3_KIDNEY,245,0.12213237154117948
X_scGPT,42,etoposide,crizotinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,-0.10695174554210501
X_scGPT,42,etoposide,crizotinib,KPL1_BREAST,276,-0.6779937500891825
X_scGPT,42,etoposide,crizotinib,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.2006708407871199
X_scGPT,42,etoposide,crizotinib,KYSE520_OESOPHAGUS,323,-0.4384875231557154
X_scGPT,42,etoposide,crizotinib,LI7_LIVER,196,-0.5480496298480345
X_scGPT,42,etoposide,crizotinib,LMSU_STOMACH,255,-0.585513403195924
X_scGPT,42,etoposide,crizotinib,LNCAPCLONEFGC_PROSTATE,129,-0.3792039355992845
X_scGPT,42,etoposide,crizotinib,LS1034_LARGE_INTESTINE,146,-0.8498298516383408
X_scGPT,42,etoposide,crizotinib,LS180_LARGE_INTESTINE,361,-0.5002736923728337
X_scGPT,42,etoposide,crizotinib,MCF7_BREAST,143,0.38921172723989617
X_scGPT,42,etoposide,crizotinib,MDAMB361_BREAST,135,0.3280119012779241
X_scGPT,42,etoposide,crizotinib,MFE319_ENDOMETRIUM,191,-0.6972874758886746
X_scGPT,42,etoposide,crizotinib,MKN45_STOMACH,118,0.2987484433147444
X_scGPT,42,etoposide,crizotinib,MKN7_STOMACH,258,0.05638407258170175
X_scGPT,42,etoposide,crizotinib,MSTO211H_PLEURA,297,0.2778244993010094
X_scGPT,42,etoposide,crizotinib,NCIH1299_LUNG,534,-0.3736373687883403
X_scGPT,42,etoposide,crizotinib,NCIH1373_LUNG,164,-0.4080856447159006
X_scGPT,42,etoposide,crizotinib,NCIH1435_LUNG,267,-0.4274876777723278
X_scGPT,42,etoposide,crizotinib,NCIH1792_LUNG,111,-0.2058353808353808
X_scGPT,42,etoposide,crizotinib,NCIH1944_LUNG,414,-0.6205940088388082
X_scGPT,42,etoposide,crizotinib,NCIH2087_LUNG,219,0.25694242919327753
X_scGPT,42,etoposide,crizotinib,NCIH2110_LUNG,1990,0.17356563427682453
X_scGPT,42,etoposide,crizotinib,NCIH2126_LUNG,264,-0.7679251804942312
X_scGPT,42,etoposide,crizotinib,NCIH2170_LUNG,142,0.05105921947396327
X_scGPT,42,etoposide,crizotinib,NCIH2228_LUNG,367,-0.6847376971495491
X_scGPT,42,etoposide,crizotinib,NCIH226_LUNG,235,0.1868928403007018
X_scGPT,42,etoposide,crizotinib,NCIH2444_LUNG,237,-0.6419674070014189
X_scGPT,42,etoposide,crizotinib,NCIH2452_PLEURA,538,-0.7021780875425224
X_scGPT,42,etoposide,crizotinib,NCIH292_LUNG,213,-0.39118594479946156
X_scGPT,42,etoposide,crizotinib,NCIH358_LUNG,336,0.24672801581811368
X_scGPT,42,etoposide,crizotinib,NCIH446_LUNG,196,-0.7091251025986341
X_scGPT,42,etoposide,crizotinib,NCIH460_LUNG,837,-0.4623397649399407
X_scGPT,42,etoposide,crizotinib,NCIH522_LUNG,208,-0.37685839322811027
X_scGPT,42,etoposide,crizotinib,NCIH650_LUNG,271,0.20521730217302175
X_scGPT,42,etoposide,crizotinib,NCIH747_LARGE_INTESTINE,80,-0.34362400375058605
X_scGPT,42,etoposide,crizotinib,OAW28_OVARY,161,-0.11835173682999771
X_scGPT,42,etoposide,crizotinib,ONCODG1_OVARY,270,-0.5914787112578523
X_scGPT,42,etoposide,crizotinib,OSRC2_KIDNEY,126,-0.6134683164604425
X_scGPT,42,etoposide,crizotinib,OUMS23_LARGE_INTESTINE,107,-0.27559317384744997
X_scGPT,42,etoposide,crizotinib,OVCAR4_OVARY,283,0.31785283537931597
X_scGPT,42,etoposide,crizotinib,OVK18_OVARY,178,0.10203430259094037
X_scGPT,42,etoposide,crizotinib,OVSAHO_OVARY,227,-0.36962753068003923
X_scGPT,42,etoposide,crizotinib,OVTOKO_OVARY,209,-0.6787304800462696
X_scGPT,42,etoposide,crizotinib,PANC0203_PANCREAS,506,-0.5139981711060224
X_scGPT,42,etoposide,crizotinib,PATU8988S_PANCREAS,244,-0.6588743086791485
X_scGPT,42,etoposide,crizotinib,PC3_PROSTATE,169,0.1894062950624037
X_scGPT,42,etoposide,crizotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.2713115881840371
X_scGPT,42,etoposide,crizotinib,PK45H_PANCREAS,271,-0.7385880182331236
X_scGPT,42,etoposide,crizotinib,PK59_PANCREAS,174,-0.3014516358666249
X_scGPT,42,etoposide,crizotinib,RCC10RGB_KIDNEY,233,-0.2140761906930325
X_scGPT,42,etoposide,crizotinib,RCM1_LARGE_INTESTINE,128,-0.6608508057132393
X_scGPT,42,etoposide,crizotinib,RD_SOFT_TISSUE,261,0.4880481368241305
X_scGPT,42,etoposide,crizotinib,RERFLCAD1_LUNG,243,-0.055875027807466955
X_scGPT,42,etoposide,crizotinib,RERFLCAI_LUNG,763,0.0021241250650863995
X_scGPT,42,etoposide,crizotinib,RT4_URINARY_TRACT,106,-0.038506688162833466
X_scGPT,42,etoposide,crizotinib,RVH421_SKIN,239,-0.345892373685876
X_scGPT,42,etoposide,crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.4997924276425805
X_scGPT,42,etoposide,crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.8073192661474985
X_scGPT,42,etoposide,crizotinib,SH10TC_STOMACH,351,-0.20285409035409038
X_scGPT,42,etoposide,crizotinib,SKES1_BONE,91,-0.4909858257684345
X_scGPT,42,etoposide,crizotinib,SKMEL2_SKIN,276,0.02820964312723848
X_scGPT,42,etoposide,crizotinib,SKMEL30_SKIN,353,-0.17654994391022147
X_scGPT,42,etoposide,crizotinib,SKMEL5_SKIN,297,-0.2932018351481439
X_scGPT,42,etoposide,crizotinib,SKNAS_AUTONOMIC_GANGLIA,226,-0.30844437513807127
X_scGPT,42,etoposide,crizotinib,SNU1079_BILIARY_TRACT,73,0.2703628285820067
X_scGPT,42,etoposide,crizotinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.21181419053759476
X_scGPT,42,etoposide,crizotinib,SNU308_BILIARY_TRACT,94,0.22600874182711408
X_scGPT,42,etoposide,crizotinib,SNU423_LIVER,212,-0.39868109668473145
X_scGPT,42,etoposide,crizotinib,SNU449_LIVER,282,-0.40801336479396705
X_scGPT,42,etoposide,crizotinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,-0.5771896269177922
X_scGPT,42,etoposide,crizotinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.286447208610797
X_scGPT,42,etoposide,crizotinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.5423785735275597
X_scGPT,42,etoposide,crizotinib,SNUC4_LARGE_INTESTINE,467,-0.05939268018010056
X_scGPT,42,etoposide,crizotinib,SQ1_LUNG,238,-0.6035078614889631
X_scGPT,42,etoposide,crizotinib,SU8686_PANCREAS,82,0.18126707371491385
X_scGPT,42,etoposide,crizotinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.3299819172312763
X_scGPT,42,etoposide,crizotinib,SW1271_LUNG,115,0.06025408348457351
X_scGPT,42,etoposide,crizotinib,SW1990_PANCREAS,307,-0.2998915882610077
X_scGPT,42,etoposide,crizotinib,SW579_THYROID,217,-0.735133433860868
X_scGPT,42,etoposide,crizotinib,T47D_BREAST,221,0.4117902764961588
X_scGPT,42,etoposide,crizotinib,TCCSUP_URINARY_TRACT,316,-0.7490639908880535
X_scGPT,42,etoposide,crizotinib,TE10_OESOPHAGUS,219,-0.7725056268351481
X_scGPT,42,etoposide,crizotinib,TE14_OESOPHAGUS,474,0.3872124151200117
X_scGPT,42,etoposide,crizotinib,TE1_OESOPHAGUS,206,-0.8024565268869235
X_scGPT,42,etoposide,crizotinib,TE6_OESOPHAGUS,551,-0.5669504243093764
X_scGPT,42,etoposide,crizotinib,TE9_OESOPHAGUS,248,-0.6374574961724918
X_scGPT,42,etoposide,crizotinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.6479452581401608
X_scGPT,42,etoposide,crizotinib,TOV112D_OVARY,78,-0.1503686187230491
X_scGPT,42,etoposide,crizotinib,UACC257_SKIN,239,-0.03792324461165219
X_scGPT,42,etoposide,crizotinib,UMUC1_URINARY_TRACT,197,0.14457116487573343
X_scGPT,42,etoposide,crizotinib,VMCUB1_URINARY_TRACT,478,-0.5644009807675098
X_scGPT,42,etoposide,crizotinib,VMRCRCZ_KIDNEY,300,-0.6810115667951866
X_scGPT,42,etoposide,crizotinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,-0.4832375354982097
X_scGPT,42,etoposide,crizotinib,ZR751_BREAST,309,0.30543721859099243
X_scGPT,42,etoposide,afatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.23341057125339504
X_scGPT,42,etoposide,afatinib,8305C_THYROID,459,-0.1830950138425093
X_scGPT,42,etoposide,afatinib,A204_SOFT_TISSUE,250,-0.27440656650506406
X_scGPT,42,etoposide,afatinib,A2058_SKIN,294,-0.286918682553718
X_scGPT,42,etoposide,afatinib,A375_SKIN,593,0.2385914774194707
X_scGPT,42,etoposide,afatinib,ACCMESO1_PLEURA,162,-0.7068311690877708
X_scGPT,42,etoposide,afatinib,ASPC1_PANCREAS,290,0.13911018663963778
X_scGPT,42,etoposide,afatinib,BCPAP_THYROID,152,-0.035002289518107695
X_scGPT,42,etoposide,afatinib,BFTC909_KIDNEY,379,-0.15533931574759238
X_scGPT,42,etoposide,afatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.4410171626515509
X_scGPT,42,etoposide,afatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.4688026216855816
X_scGPT,42,etoposide,afatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.5513554806925232
X_scGPT,42,etoposide,afatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.39914182475158083
X_scGPT,42,etoposide,afatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.42586194293511365
X_scGPT,42,etoposide,afatinib,BT474_BREAST,125,-0.09944086021505373
X_scGPT,42,etoposide,afatinib,BT549_BREAST,266,-0.022320482146642843
X_scGPT,42,etoposide,afatinib,CAKI2_KIDNEY,278,0.19480537614859783
X_scGPT,42,etoposide,afatinib,CALU6_LUNG,258,0.32896794049630895
X_scGPT,42,etoposide,afatinib,CAMA1_BREAST,291,0.10385100487462809
X_scGPT,42,etoposide,afatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,-0.35875985758153867
X_scGPT,42,etoposide,afatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.2265654756027028
X_scGPT,42,etoposide,afatinib,COLO741_SKIN,329,-0.21313191219781777
X_scGPT,42,etoposide,afatinib,COLO792_SKIN,271,-0.735303764802354
X_scGPT,42,etoposide,afatinib,COV434_OVARY,88,-0.23787467859532957
X_scGPT,42,etoposide,afatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,-0.45986776841183546
X_scGPT,42,etoposide,afatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,-0.49738742975665046
X_scGPT,42,etoposide,afatinib,EBC1_LUNG,186,0.41328832714031954
X_scGPT,42,etoposide,afatinib,EFE184_ENDOMETRIUM,86,0.20858531062785982
X_scGPT,42,etoposide,afatinib,EFM192A_BREAST,333,0.02528255114648593
X_scGPT,42,etoposide,afatinib,EKVX_LUNG,146,-0.6666236073611375
X_scGPT,42,etoposide,afatinib,FTC133_THYROID,140,0.0985545909776738
X_scGPT,42,etoposide,afatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,-0.4613891567925048
X_scGPT,42,etoposide,afatinib,HCC1428_BREAST,127,-0.08271817585301836
X_scGPT,42,etoposide,afatinib,HCC366_LUNG,202,-0.1726045187417058
X_scGPT,42,etoposide,afatinib,HCC38_BREAST,200,-0.014226355658891474
X_scGPT,42,etoposide,afatinib,HCC56_LARGE_INTESTINE,99,0.5667285095856524
X_scGPT,42,etoposide,afatinib,HDQP1_BREAST,64,0.43681318681318676
X_scGPT,42,etoposide,afatinib,HEC151_ENDOMETRIUM,250,-0.006226659626554025
X_scGPT,42,etoposide,afatinib,HEC251_ENDOMETRIUM,107,0.6092497893767511
X_scGPT,42,etoposide,afatinib,HEC6_ENDOMETRIUM,161,-0.2887422360248448
X_scGPT,42,etoposide,afatinib,HEP3B217_LIVER,118,-0.4684883079698633
X_scGPT,42,etoposide,afatinib,HMC18_BREAST,293,-0.8037757344276717
X_scGPT,42,etoposide,afatinib,HOS_BONE,829,-0.1566449571296146
X_scGPT,42,etoposide,afatinib,HS852T_SKIN,162,0.20925932982481396
X_scGPT,42,etoposide,afatinib,HT1080_SOFT_TISSUE,516,-0.20477178504781873
X_scGPT,42,etoposide,afatinib,HT1197_URINARY_TRACT,74,0.13214365049981486
X_scGPT,42,etoposide,afatinib,HT55_LARGE_INTESTINE,211,-0.6691355501334936
X_scGPT,42,etoposide,afatinib,HUH28_BILIARY_TRACT,139,-0.6022967961034897
X_scGPT,42,etoposide,afatinib,HUH6_LIVER,338,-0.08842021421482611
X_scGPT,42,etoposide,afatinib,HUPT3_PANCREAS,136,0.3388817327417585
X_scGPT,42,etoposide,afatinib,HUPT4_PANCREAS,56,0.014764183185235818
X_scGPT,42,etoposide,afatinib,IALM_LUNG,322,0.050857058749845675
X_scGPT,42,etoposide,afatinib,IGR1_SKIN,725,0.039662242156020606
X_scGPT,42,etoposide,afatinib,IGR37_SKIN,347,-0.4629829185955073
X_scGPT,42,etoposide,afatinib,IM95_STOMACH,185,0.17258822637504265
X_scGPT,42,etoposide,afatinib,JHH6_LIVER,206,0.17399472179609932
X_scGPT,42,etoposide,afatinib,JHOC5_OVARY,145,-0.08422689340261376
X_scGPT,42,etoposide,afatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.5127180714466563
X_scGPT,42,etoposide,afatinib,KMRC3_KIDNEY,245,-0.31704461072713774
X_scGPT,42,etoposide,afatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,-0.2669878756576884
X_scGPT,42,etoposide,afatinib,KPL1_BREAST,276,0.2632536636178137
X_scGPT,42,etoposide,afatinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.0894622093023256
X_scGPT,42,etoposide,afatinib,KYSE520_OESOPHAGUS,323,-0.5747510804888665
X_scGPT,42,etoposide,afatinib,LI7_LIVER,196,0.10122640231414706
X_scGPT,42,etoposide,afatinib,LMSU_STOMACH,255,-0.39717244673459934
X_scGPT,42,etoposide,afatinib,LNCAPCLONEFGC_PROSTATE,129,-0.4306797853309482
X_scGPT,42,etoposide,afatinib,LS1034_LARGE_INTESTINE,146,0.33262124878293314
X_scGPT,42,etoposide,afatinib,LS180_LARGE_INTESTINE,361,0.4037421629094544
X_scGPT,42,etoposide,afatinib,MCF7_BREAST,143,-0.6403526051413375
X_scGPT,42,etoposide,afatinib,MDAMB361_BREAST,135,-0.7370597990439959
X_scGPT,42,etoposide,afatinib,MFE319_ENDOMETRIUM,191,-0.7798601543124828
X_scGPT,42,etoposide,afatinib,MKN45_STOMACH,118,-0.33994353934533394
X_scGPT,42,etoposide,afatinib,MKN7_STOMACH,258,-0.02584751847262027
X_scGPT,42,etoposide,afatinib,MSTO211H_PLEURA,297,0.008547290426485058
X_scGPT,42,etoposide,afatinib,NCIH1299_LUNG,534,-0.6026318034406283
X_scGPT,42,etoposide,afatinib,NCIH1373_LUNG,164,0.5385877327819569
X_scGPT,42,etoposide,afatinib,NCIH1435_LUNG,267,0.5884829884538615
X_scGPT,42,etoposide,afatinib,NCIH1792_LUNG,111,-0.26604949104949105
X_scGPT,42,etoposide,afatinib,NCIH1944_LUNG,414,-0.7054619573144669
X_scGPT,42,etoposide,afatinib,NCIH2087_LUNG,219,0.12769659647880086
X_scGPT,42,etoposide,afatinib,NCIH2110_LUNG,1990,-0.4969992236020958
X_scGPT,42,etoposide,afatinib,NCIH2126_LUNG,264,-0.0586112216214806
X_scGPT,42,etoposide,afatinib,NCIH2170_LUNG,142,-0.05144900050503887
X_scGPT,42,etoposide,afatinib,NCIH2228_LUNG,367,0.3124459847621193
X_scGPT,42,etoposide,afatinib,NCIH226_LUNG,235,-0.3507189288653407
X_scGPT,42,etoposide,afatinib,NCIH2444_LUNG,237,0.1915591381371257
X_scGPT,42,etoposide,afatinib,NCIH2452_PLEURA,538,0.22595970899830126
X_scGPT,42,etoposide,afatinib,NCIH292_LUNG,213,0.3860995278672564
X_scGPT,42,etoposide,afatinib,NCIH358_LUNG,336,-0.3633490031824768
X_scGPT,42,etoposide,afatinib,NCIH446_LUNG,196,0.03596649905569413
X_scGPT,42,etoposide,afatinib,NCIH460_LUNG,837,0.20708335425849433
X_scGPT,42,etoposide,afatinib,NCIH522_LUNG,208,-0.6985194863125632
X_scGPT,42,etoposide,afatinib,NCIH650_LUNG,271,-0.40880905867882206
X_scGPT,42,etoposide,afatinib,NCIH747_LARGE_INTESTINE,80,0.3663384903891233
X_scGPT,42,etoposide,afatinib,OAW28_OVARY,161,0.06023694501955373
X_scGPT,42,etoposide,afatinib,ONCODG1_OVARY,270,-0.5977326316014089
X_scGPT,42,etoposide,afatinib,OSRC2_KIDNEY,126,0.3729403824521935
X_scGPT,42,etoposide,afatinib,OUMS23_LARGE_INTESTINE,107,0.2027371225925273
X_scGPT,42,etoposide,afatinib,OVCAR4_OVARY,283,-0.4102508442127087
X_scGPT,42,etoposide,afatinib,OVK18_OVARY,178,0.0960317215449252
X_scGPT,42,etoposide,afatinib,OVSAHO_OVARY,227,-0.5664188735844915
X_scGPT,42,etoposide,afatinib,OVTOKO_OVARY,209,-0.5729822808770176
X_scGPT,42,etoposide,afatinib,PANC0203_PANCREAS,506,0.21850564260581143
X_scGPT,42,etoposide,afatinib,PATU8988S_PANCREAS,244,-0.20812443981842887
X_scGPT,42,etoposide,afatinib,PC3_PROSTATE,169,-0.23073939635025612
X_scGPT,42,etoposide,afatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.35722839249589244
X_scGPT,42,etoposide,afatinib,PK45H_PANCREAS,271,0.011766514723970771
X_scGPT,42,etoposide,afatinib,PK59_PANCREAS,174,0.06783222756912212
X_scGPT,42,etoposide,afatinib,RCC10RGB_KIDNEY,233,-0.1748400933789731
X_scGPT,42,etoposide,afatinib,RCM1_LARGE_INTESTINE,128,0.4110453671488738
X_scGPT,42,etoposide,afatinib,RD_SOFT_TISSUE,261,0.28459513637191974
X_scGPT,42,etoposide,afatinib,RERFLCAD1_LUNG,243,-0.16730059328171598
X_scGPT,42,etoposide,afatinib,RERFLCAI_LUNG,763,0.0025941087062949933
X_scGPT,42,etoposide,afatinib,RT4_URINARY_TRACT,106,0.14662568959871022
X_scGPT,42,etoposide,afatinib,RVH421_SKIN,239,-0.2970843148975071
X_scGPT,42,etoposide,afatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.3124880260459778
X_scGPT,42,etoposide,afatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.5649572553871649
X_scGPT,42,etoposide,afatinib,SH10TC_STOMACH,351,-0.0806973581973582
X_scGPT,42,etoposide,afatinib,SKES1_BONE,91,-0.6271380793119924
X_scGPT,42,etoposide,afatinib,SKMEL2_SKIN,276,-0.4626286725360655
X_scGPT,42,etoposide,afatinib,SKMEL30_SKIN,353,-0.7626202001772177
X_scGPT,42,etoposide,afatinib,SKMEL5_SKIN,297,-0.3408907687431178
X_scGPT,42,etoposide,afatinib,SKNAS_AUTONOMIC_GANGLIA,226,-0.6782410042493471
X_scGPT,42,etoposide,afatinib,SNU1079_BILIARY_TRACT,73,-0.41512402813772686
X_scGPT,42,etoposide,afatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,-0.38955982134955847
X_scGPT,42,etoposide,afatinib,SNU308_BILIARY_TRACT,94,-0.326272441570639
X_scGPT,42,etoposide,afatinib,SNU423_LIVER,212,0.04663517184660318
X_scGPT,42,etoposide,afatinib,SNU449_LIVER,282,0.33136967466390693
X_scGPT,42,etoposide,afatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,-0.11986287300232348
X_scGPT,42,etoposide,afatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.1575790840337431
X_scGPT,42,etoposide,afatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.4425926703328995
X_scGPT,42,etoposide,afatinib,SNUC4_LARGE_INTESTINE,467,0.4751360215513656
X_scGPT,42,etoposide,afatinib,SQ1_LUNG,238,0.4959683359599865
X_scGPT,42,etoposide,afatinib,SU8686_PANCREAS,82,-0.33749088494901014
X_scGPT,42,etoposide,afatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.28216558322651525
X_scGPT,42,etoposide,afatinib,SW1271_LUNG,115,-0.3281227807149057
X_scGPT,42,etoposide,afatinib,SW1990_PANCREAS,307,-0.000816613290267247
X_scGPT,42,etoposide,afatinib,SW579_THYROID,217,0.07051137511332835
X_scGPT,42,etoposide,afatinib,T47D_BREAST,221,-0.71939586645469
X_scGPT,42,etoposide,afatinib,TCCSUP_URINARY_TRACT,316,0.10448390672804682
X_scGPT,42,etoposide,afatinib,TE10_OESOPHAGUS,219,0.4066687993419174
X_scGPT,42,etoposide,afatinib,TE14_OESOPHAGUS,474,0.02115026909474023
X_scGPT,42,etoposide,afatinib,TE1_OESOPHAGUS,206,-0.13085896076352066
X_scGPT,42,etoposide,afatinib,TE6_OESOPHAGUS,551,-0.5231333615488907
X_scGPT,42,etoposide,afatinib,TE9_OESOPHAGUS,248,-0.4893545712168249
X_scGPT,42,etoposide,afatinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.4949679006650521
X_scGPT,42,etoposide,afatinib,TOV112D_OVARY,78,-0.812036065200622
X_scGPT,42,etoposide,afatinib,UACC257_SKIN,239,-0.6248997925530044
X_scGPT,42,etoposide,afatinib,UMUC1_URINARY_TRACT,197,-0.2550643700027312
X_scGPT,42,etoposide,afatinib,VMCUB1_URINARY_TRACT,478,-0.20057603142956512
X_scGPT,42,etoposide,afatinib,VMRCRCZ_KIDNEY,300,-0.43554083934265936
X_scGPT,42,etoposide,afatinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,-0.2353459933325102
X_scGPT,42,etoposide,afatinib,ZR751_BREAST,309,-0.5138663716490212
X_scGPT,42,paclitaxel,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.9058805358153531
X_scGPT,42,paclitaxel,gemcitabine,8305C_THYROID,459,0.8734077391478076
X_scGPT,42,paclitaxel,gemcitabine,A204_SOFT_TISSUE,250,0.969598233571737
X_scGPT,42,paclitaxel,gemcitabine,A2058_SKIN,294,0.618889267976526
X_scGPT,42,paclitaxel,gemcitabine,A375_SKIN,593,0.9707715342201009
X_scGPT,42,paclitaxel,gemcitabine,ACCMESO1_PLEURA,162,0.3976608929929816
